stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
15374,4114,Prospecting,2024-09-20T00:00:00,2024-10-08T00:00:00,18
15375,4114,Discovery,2024-10-08T00:00:00,2024-10-24T00:00:00,16
15376,4114,Qualification,2024-10-24T00:00:00,2024-11-12T00:00:00,19
15377,4114,Proposal,2024-11-12T00:00:00,2024-11-27T00:00:00,15
15378,4114,Negotiation,2024-11-27T00:00:00,2024-12-12T00:00:00,15
15379,4114,Closed Won,2024-12-12T00:00:00,2024-12-28T00:00:00,16
15380,4114,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15381,4115,Prospecting,2024-11-09T00:00:00,2024-11-16T00:00:00,7
15382,4115,Discovery,2024-11-16T00:00:00,2024-12-07T00:00:00,21
15383,4115,Qualification,2024-12-07T00:00:00,,
15384,4116,Prospecting,2022-05-26T00:00:00,2022-06-11T00:00:00,16
15385,4116,Discovery,2022-06-11T00:00:00,2022-07-10T00:00:00,29
15386,4116,Qualification,2022-07-10T00:00:00,2022-07-16T00:00:00,6
15387,4116,Proposal,2022-07-16T00:00:00,2022-08-02T00:00:00,17
15388,4116,Negotiation,2022-08-02T00:00:00,2022-08-25T00:00:00,23
15389,4116,Closed Won,2022-08-25T00:00:00,2022-08-25T00:00:00,0
15390,4117,Prospecting,2024-10-27T00:00:00,2024-11-05T00:00:00,9
15391,4117,Discovery,2024-11-05T00:00:00,2024-11-19T00:00:00,14
15392,4117,Qualification,2024-11-19T00:00:00,2024-12-01T00:00:00,12
15393,4117,Proposal,2024-12-01T00:00:00,2024-12-04T00:00:00,3
15394,4117,Negotiation,2024-12-04T00:00:00,2024-12-23T00:00:00,19
15395,4117,Closed Won,2024-12-23T00:00:00,2024-12-28T00:00:00,5
15396,4117,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15397,4118,Prospecting,2024-10-28T00:00:00,2024-11-07T00:00:00,10
15398,4118,Discovery,2024-11-07T00:00:00,2024-11-27T00:00:00,20
15399,4118,Qualification,2024-11-27T00:00:00,2024-12-10T00:00:00,13
15400,4118,Proposal,2024-12-10T00:00:00,,
15401,4119,Prospecting,2024-09-16T00:00:00,2024-09-27T00:00:00,11
15402,4119,Discovery,2024-09-27T00:00:00,2024-10-16T00:00:00,19
15403,4119,Qualification,2024-10-16T00:00:00,,
15404,4120,Prospecting,2023-12-19T00:00:00,2023-12-23T00:00:00,4
15405,4120,Discovery,2023-12-23T00:00:00,,
15406,4121,Prospecting,2023-01-31T00:00:00,2023-02-11T00:00:00,11
15407,4121,Discovery,2023-02-11T00:00:00,2023-03-04T00:00:00,21
15408,4121,Qualification,2023-03-04T00:00:00,2023-03-22T00:00:00,18
15409,4121,Proposal,2023-03-22T00:00:00,2023-04-01T00:00:00,10
15410,4121,Negotiation,2023-04-01T00:00:00,,
15411,4122,Prospecting,2024-09-20T00:00:00,2024-10-02T00:00:00,12
15412,4122,Discovery,2024-10-02T00:00:00,2024-10-14T00:00:00,12
15413,4122,Qualification,2024-10-14T00:00:00,2024-11-06T00:00:00,23
15414,4122,Proposal,2024-11-06T00:00:00,2024-11-09T00:00:00,3
15415,4122,Negotiation,2024-11-09T00:00:00,2024-12-08T00:00:00,29
15416,4122,Closed Won,2024-12-08T00:00:00,2024-12-26T00:00:00,18
15417,4122,Closed Lost,2024-12-26T00:00:00,2024-12-26T00:00:00,0
15418,4123,Prospecting,2024-12-25T00:00:00,,
15419,4124,Prospecting,2023-03-22T00:00:00,2023-04-07T00:00:00,16
15420,4124,Discovery,2023-04-07T00:00:00,2023-04-30T00:00:00,23
15421,4124,Qualification,2023-04-30T00:00:00,2023-05-06T00:00:00,6
15422,4124,Proposal,2023-05-06T00:00:00,,
15423,4125,Prospecting,2023-11-23T00:00:00,2023-12-04T00:00:00,11
15424,4125,Discovery,2023-12-04T00:00:00,2023-12-11T00:00:00,7
15425,4125,Qualification,2023-12-11T00:00:00,2023-12-26T00:00:00,15
15426,4125,Proposal,2023-12-26T00:00:00,2024-01-13T00:00:00,18
15427,4125,Negotiation,2024-01-13T00:00:00,,
15428,4126,Prospecting,2022-02-23T00:00:00,,
15429,4127,Prospecting,2024-08-09T00:00:00,2024-08-28T00:00:00,19
15430,4127,Discovery,2024-08-28T00:00:00,2024-10-03T00:00:00,36
15431,4127,Qualification,2024-10-03T00:00:00,2024-10-11T00:00:00,8
15432,4127,Proposal,2024-10-11T00:00:00,2024-10-18T00:00:00,7
15433,4127,Negotiation,2024-10-18T00:00:00,2024-11-17T00:00:00,30
15434,4127,Closed Won,2024-11-17T00:00:00,2024-12-21T00:00:00,34
15435,4127,Closed Lost,2024-12-21T00:00:00,2024-12-21T00:00:00,0
15436,4128,Prospecting,2021-10-20T00:00:00,2021-11-09T00:00:00,20
15437,4128,Discovery,2021-11-09T00:00:00,2021-12-10T00:00:00,31
15438,4128,Qualification,2021-12-10T00:00:00,2022-01-03T00:00:00,24
15439,4128,Proposal,2022-01-03T00:00:00,2022-01-09T00:00:00,6
15440,4128,Negotiation,2022-01-09T00:00:00,2022-01-21T00:00:00,12
15441,4128,Closed Won,2022-01-21T00:00:00,2022-02-03T00:00:00,13
15442,4128,Closed Lost,2022-02-03T00:00:00,2022-02-03T00:00:00,0
15443,4129,Prospecting,2024-11-12T00:00:00,,
15444,4130,Prospecting,2024-12-06T00:00:00,2024-12-19T00:00:00,13
15445,4130,Discovery,2024-12-19T00:00:00,2025-01-09T00:00:00,21
15446,4130,Qualification,2025-01-09T00:00:00,2025-01-17T00:00:00,8
15447,4130,Proposal,2025-01-17T00:00:00,,
15448,4131,Prospecting,2023-06-05T00:00:00,2023-06-18T00:00:00,13
15449,4131,Discovery,2023-06-18T00:00:00,2023-07-08T00:00:00,20
15450,4131,Qualification,2023-07-08T00:00:00,,
15451,4132,Prospecting,2024-04-27T00:00:00,2024-05-03T00:00:00,6
15452,4132,Discovery,2024-05-03T00:00:00,2024-05-11T00:00:00,8
15453,4132,Qualification,2024-05-11T00:00:00,,
15454,4133,Prospecting,2022-01-01T00:00:00,2022-01-12T00:00:00,11
15455,4133,Discovery,2022-01-12T00:00:00,2022-01-30T00:00:00,18
15456,4133,Qualification,2022-01-30T00:00:00,2022-02-13T00:00:00,14
15457,4133,Proposal,2022-02-13T00:00:00,,
15458,4134,Prospecting,2021-10-23T00:00:00,2021-10-29T00:00:00,6
15459,4134,Discovery,2021-10-29T00:00:00,2021-11-18T00:00:00,20
15460,4134,Qualification,2021-11-18T00:00:00,,
15461,4135,Prospecting,2023-02-07T00:00:00,2023-02-16T00:00:00,9
15462,4135,Discovery,2023-02-16T00:00:00,,
15463,4136,Prospecting,2024-12-26T00:00:00,2025-01-09T00:00:00,14
15464,4136,Discovery,2025-01-09T00:00:00,,
15465,4137,Prospecting,2022-11-01T00:00:00,2022-11-08T00:00:00,7
15466,4137,Discovery,2022-11-08T00:00:00,2022-11-27T00:00:00,19
15467,4137,Qualification,2022-11-27T00:00:00,2022-12-17T00:00:00,20
15468,4137,Proposal,2022-12-17T00:00:00,2022-12-31T00:00:00,14
15469,4137,Negotiation,2022-12-31T00:00:00,2023-01-12T00:00:00,12
15470,4137,Closed Won,2023-01-12T00:00:00,2023-01-12T00:00:00,0
15471,4138,Prospecting,2024-09-02T00:00:00,,
15472,4139,Prospecting,2024-09-26T00:00:00,2024-10-07T00:00:00,11
15473,4139,Discovery,2024-10-07T00:00:00,2024-10-26T00:00:00,19
15474,4139,Qualification,2024-10-26T00:00:00,,
15475,4140,Prospecting,2024-06-07T00:00:00,2024-06-28T00:00:00,21
15476,4140,Discovery,2024-06-28T00:00:00,2024-07-23T00:00:00,25
15477,4140,Qualification,2024-07-23T00:00:00,2024-07-28T00:00:00,5
15478,4140,Proposal,2024-07-28T00:00:00,2024-08-06T00:00:00,9
15479,4140,Negotiation,2024-08-06T00:00:00,,
15480,4141,Prospecting,2024-10-07T00:00:00,2024-10-11T00:00:00,4
15481,4141,Discovery,2024-10-11T00:00:00,2024-11-03T00:00:00,23
15482,4141,Qualification,2024-11-03T00:00:00,,
15483,4142,Prospecting,2024-12-21T00:00:00,,
15484,4143,Prospecting,2024-07-21T00:00:00,2024-07-27T00:00:00,6
15485,4143,Discovery,2024-07-27T00:00:00,2024-08-20T00:00:00,24
15486,4143,Qualification,2024-08-20T00:00:00,,
15487,4144,Prospecting,2024-09-24T00:00:00,2024-10-04T00:00:00,10
15488,4144,Discovery,2024-10-04T00:00:00,,
15489,4145,Prospecting,2024-12-21T00:00:00,,
15490,4146,Prospecting,2024-11-08T00:00:00,2024-11-15T00:00:00,7
15491,4146,Discovery,2024-11-15T00:00:00,2024-12-09T00:00:00,24
15492,4146,Qualification,2024-12-09T00:00:00,2024-12-24T00:00:00,15
15493,4146,Proposal,2024-12-24T00:00:00,,
15494,4147,Prospecting,2022-04-01T00:00:00,2022-04-10T00:00:00,9
15495,4147,Discovery,2022-04-10T00:00:00,2022-04-30T00:00:00,20
15496,4147,Qualification,2022-04-30T00:00:00,2022-05-12T00:00:00,12
15497,4147,Proposal,2022-05-12T00:00:00,,
15498,4148,Prospecting,2023-04-29T00:00:00,2023-05-01T00:00:00,2
15499,4148,Discovery,2023-05-01T00:00:00,2023-05-11T00:00:00,10
15500,4148,Qualification,2023-05-11T00:00:00,2023-05-18T00:00:00,7
15501,4148,Proposal,2023-05-18T00:00:00,2023-05-27T00:00:00,9
15502,4148,Negotiation,2023-05-27T00:00:00,2023-06-15T00:00:00,19
15503,4148,Closed Won,2023-06-15T00:00:00,2023-06-22T00:00:00,7
15504,4148,Closed Lost,2023-06-22T00:00:00,2023-06-22T00:00:00,0
15505,4149,Prospecting,2023-11-14T00:00:00,2023-12-02T00:00:00,18
15506,4149,Discovery,2023-12-02T00:00:00,2023-12-14T00:00:00,12
15507,4149,Qualification,2023-12-14T00:00:00,2023-12-30T00:00:00,16
15508,4149,Proposal,2023-12-30T00:00:00,,
15509,4150,Prospecting,2024-08-21T00:00:00,2024-08-31T00:00:00,10
15510,4150,Discovery,2024-08-31T00:00:00,2024-09-12T00:00:00,12
15511,4150,Qualification,2024-09-12T00:00:00,2024-09-20T00:00:00,8
15512,4150,Proposal,2024-09-20T00:00:00,2024-09-28T00:00:00,8
15513,4150,Negotiation,2024-09-28T00:00:00,2024-10-04T00:00:00,6
15514,4150,Closed Won,2024-10-04T00:00:00,2024-10-20T00:00:00,16
15515,4150,Closed Lost,2024-10-20T00:00:00,2024-10-20T00:00:00,0
15516,4151,Prospecting,2022-08-26T00:00:00,,
15517,4152,Prospecting,2024-07-28T00:00:00,2024-08-10T00:00:00,13
15518,4152,Discovery,2024-08-10T00:00:00,,
15519,4153,Prospecting,2024-05-20T00:00:00,,
15520,4154,Prospecting,2023-03-21T00:00:00,2023-04-03T00:00:00,13
15521,4154,Discovery,2023-04-03T00:00:00,2023-04-23T00:00:00,20
15522,4154,Qualification,2023-04-23T00:00:00,,
15523,4155,Prospecting,2024-06-14T00:00:00,2024-06-18T00:00:00,4
15524,4155,Discovery,2024-06-18T00:00:00,,
15525,4156,Prospecting,2024-12-10T00:00:00,2024-12-13T00:00:00,3
15526,4156,Discovery,2024-12-13T00:00:00,2024-12-14T00:00:00,1
15527,4156,Qualification,2024-12-14T00:00:00,2024-12-20T00:00:00,6
15528,4156,Proposal,2024-12-20T00:00:00,2024-12-21T00:00:00,1
15529,4156,Negotiation,2024-12-21T00:00:00,2024-12-27T00:00:00,6
15530,4156,Closed Won,2024-12-27T00:00:00,2024-12-28T00:00:00,1
15531,4156,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15532,4157,Prospecting,2023-02-09T00:00:00,2023-02-16T00:00:00,7
15533,4157,Discovery,2023-02-16T00:00:00,2023-02-20T00:00:00,4
15534,4157,Qualification,2023-02-20T00:00:00,2023-02-23T00:00:00,3
15535,4157,Proposal,2023-02-23T00:00:00,2023-03-01T00:00:00,6
15536,4157,Negotiation,2023-03-01T00:00:00,2023-03-09T00:00:00,8
15537,4157,Closed Won,2023-03-09T00:00:00,2023-03-15T00:00:00,6
15538,4157,Closed Lost,2023-03-15T00:00:00,2023-03-15T00:00:00,0
15539,4158,Prospecting,2024-06-07T00:00:00,2024-06-15T00:00:00,8
15540,4158,Discovery,2024-06-15T00:00:00,2024-06-22T00:00:00,7
15541,4158,Qualification,2024-06-22T00:00:00,2024-07-16T00:00:00,24
15542,4158,Proposal,2024-07-16T00:00:00,,
15543,4159,Prospecting,2022-06-12T00:00:00,,
15544,4160,Prospecting,2024-11-18T00:00:00,,
15545,4161,Prospecting,2024-10-20T00:00:00,2024-10-24T00:00:00,4
15546,4161,Discovery,2024-10-24T00:00:00,2024-11-05T00:00:00,12
15547,4161,Qualification,2024-11-05T00:00:00,2024-11-12T00:00:00,7
15548,4161,Proposal,2024-11-12T00:00:00,2024-11-23T00:00:00,11
15549,4161,Negotiation,2024-11-23T00:00:00,2024-12-15T00:00:00,22
15550,4161,Closed Won,2024-12-15T00:00:00,2024-12-28T00:00:00,13
15551,4161,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15552,4162,Prospecting,2024-11-16T00:00:00,2024-11-29T00:00:00,13
15553,4162,Discovery,2024-11-29T00:00:00,2024-12-25T00:00:00,26
15554,4162,Qualification,2024-12-25T00:00:00,2025-01-02T00:00:00,8
15555,4162,Proposal,2025-01-02T00:00:00,2025-01-15T00:00:00,13
15556,4162,Negotiation,2025-01-15T00:00:00,,
15557,4163,Prospecting,2022-02-07T00:00:00,2022-03-02T00:00:00,23
15558,4163,Discovery,2022-03-02T00:00:00,2022-04-22T00:00:00,51
15559,4163,Qualification,2022-04-22T00:00:00,2022-05-28T00:00:00,36
15560,4163,Proposal,2022-05-28T00:00:00,2022-06-08T00:00:00,11
15561,4163,Negotiation,2022-06-08T00:00:00,2022-07-03T00:00:00,25
15562,4163,Closed Won,2022-07-03T00:00:00,2022-08-14T00:00:00,42
15563,4163,Closed Lost,2022-08-14T00:00:00,2022-08-14T00:00:00,0
15564,4164,Prospecting,2021-04-20T00:00:00,2021-05-06T00:00:00,16
15565,4164,Discovery,2021-05-06T00:00:00,2021-05-15T00:00:00,9
15566,4164,Qualification,2021-05-15T00:00:00,,
15567,4165,Prospecting,2024-12-02T00:00:00,2024-12-14T00:00:00,12
15568,4165,Discovery,2024-12-14T00:00:00,,
15569,4166,Prospecting,2024-08-01T00:00:00,2024-08-13T00:00:00,12
15570,4166,Discovery,2024-08-13T00:00:00,,
15571,4167,Prospecting,2024-05-15T00:00:00,2024-06-02T00:00:00,18
15572,4167,Discovery,2024-06-02T00:00:00,2024-06-17T00:00:00,15
15573,4167,Qualification,2024-06-17T00:00:00,,
15574,4168,Prospecting,2023-09-14T00:00:00,2023-09-21T00:00:00,7
15575,4168,Discovery,2023-09-21T00:00:00,2023-10-01T00:00:00,10
15576,4168,Qualification,2023-10-01T00:00:00,,
15577,4169,Prospecting,2024-07-07T00:00:00,2024-07-27T00:00:00,20
15578,4169,Discovery,2024-07-27T00:00:00,2024-09-20T00:00:00,55
15579,4169,Qualification,2024-09-20T00:00:00,2024-10-22T00:00:00,32
15580,4169,Proposal,2024-10-22T00:00:00,2024-11-12T00:00:00,21
15581,4169,Negotiation,2024-11-12T00:00:00,2024-12-29T00:00:00,47
15582,4169,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
15583,4170,Prospecting,2024-12-16T00:00:00,2025-01-01T00:00:00,16
15584,4170,Discovery,2025-01-01T00:00:00,,
15585,4171,Prospecting,2024-01-20T00:00:00,,
15586,4172,Prospecting,2024-07-05T00:00:00,,
15587,4173,Prospecting,2022-07-06T00:00:00,2022-07-17T00:00:00,11
15588,4173,Discovery,2022-07-17T00:00:00,,
15589,4174,Prospecting,2024-10-18T00:00:00,,
15590,4175,Prospecting,2024-03-02T00:00:00,2024-03-11T00:00:00,9
15591,4175,Discovery,2024-03-11T00:00:00,,
15592,1360,Prospecting,2024-08-25T00:00:00,2024-08-30T00:00:00,5
15593,1360,Discovery,2024-08-30T00:00:00,2024-09-20T00:00:00,21
15594,1360,Qualification,2024-09-20T00:00:00,2024-10-07T00:00:00,17
15595,1360,Proposal,2024-10-07T00:00:00,,
15596,4177,Prospecting,2024-12-09T00:00:00,,
15597,4178,Prospecting,2024-04-15T00:00:00,2024-04-26T00:00:00,11
15598,4178,Discovery,2024-04-26T00:00:00,,
15599,4179,Prospecting,2024-09-06T00:00:00,2024-09-18T00:00:00,12
15600,4179,Discovery,2024-09-18T00:00:00,2024-10-02T00:00:00,14
15601,4179,Qualification,2024-10-02T00:00:00,,
15602,4180,Prospecting,2024-05-05T00:00:00,2024-05-15T00:00:00,10
15603,4180,Discovery,2024-05-15T00:00:00,2024-07-03T00:00:00,49
15604,4180,Qualification,2024-07-03T00:00:00,2024-08-07T00:00:00,35
15605,4180,Proposal,2024-08-07T00:00:00,2024-08-18T00:00:00,11
15606,4180,Negotiation,2024-08-18T00:00:00,2024-09-08T00:00:00,21
15607,4180,Closed Won,2024-09-08T00:00:00,2024-10-05T00:00:00,27
15608,4180,Closed Lost,2024-10-05T00:00:00,2024-10-05T00:00:00,0
15609,4181,Prospecting,2022-07-19T00:00:00,2022-08-03T00:00:00,15
15610,4181,Discovery,2022-08-03T00:00:00,2022-08-11T00:00:00,8
15611,4181,Qualification,2022-08-11T00:00:00,,
15612,4182,Prospecting,2023-02-13T00:00:00,2023-02-22T00:00:00,9
15613,4182,Discovery,2023-02-22T00:00:00,2023-03-08T00:00:00,14
15614,4182,Qualification,2023-03-08T00:00:00,,
15615,4183,Prospecting,2024-08-24T00:00:00,,
15616,4184,Prospecting,2023-05-12T00:00:00,,
15617,4185,Prospecting,2024-10-17T00:00:00,,
15618,4186,Prospecting,2024-10-31T00:00:00,2024-11-13T00:00:00,13
15619,4186,Discovery,2024-11-13T00:00:00,,
15620,4187,Prospecting,2023-11-18T00:00:00,2024-01-03T00:00:00,46
15621,4187,Discovery,2024-01-03T00:00:00,2024-01-26T00:00:00,23
15622,4187,Qualification,2024-01-26T00:00:00,2024-03-15T00:00:00,49
15623,4187,Proposal,2024-03-15T00:00:00,2024-04-25T00:00:00,41
15624,4187,Negotiation,2024-04-25T00:00:00,2024-05-31T00:00:00,36
15625,4187,Closed Won,2024-05-31T00:00:00,2024-06-14T00:00:00,14
15626,4187,Closed Lost,2024-06-14T00:00:00,2024-06-14T00:00:00,0
15627,4188,Prospecting,2023-07-29T00:00:00,2023-08-12T00:00:00,14
15628,4188,Discovery,2023-08-12T00:00:00,2023-08-31T00:00:00,19
15629,4188,Qualification,2023-08-31T00:00:00,2023-09-12T00:00:00,12
15630,4188,Proposal,2023-09-12T00:00:00,2023-09-20T00:00:00,8
15631,4188,Negotiation,2023-09-20T00:00:00,,
15632,4189,Prospecting,2024-04-08T00:00:00,2024-04-19T00:00:00,11
15633,4189,Discovery,2024-04-19T00:00:00,,
15634,4190,Prospecting,2024-01-25T00:00:00,2024-02-16T00:00:00,22
15635,4190,Discovery,2024-02-16T00:00:00,2024-03-09T00:00:00,22
15636,4190,Qualification,2024-03-09T00:00:00,2024-03-25T00:00:00,16
15637,4190,Proposal,2024-03-25T00:00:00,2024-03-30T00:00:00,5
15638,4190,Negotiation,2024-03-30T00:00:00,2024-04-20T00:00:00,21
15639,4190,Closed Won,2024-04-20T00:00:00,2024-05-18T00:00:00,28
15640,4190,Closed Lost,2024-05-18T00:00:00,2024-05-18T00:00:00,0
15641,4191,Prospecting,2024-11-15T00:00:00,2024-11-30T00:00:00,15
15642,4191,Discovery,2024-11-30T00:00:00,2024-12-11T00:00:00,11
15643,4191,Qualification,2024-12-11T00:00:00,,
15644,4192,Prospecting,2024-12-13T00:00:00,,
15645,4193,Prospecting,2024-12-23T00:00:00,2025-01-04T00:00:00,12
15646,4193,Discovery,2025-01-04T00:00:00,2025-01-18T00:00:00,14
15647,4193,Qualification,2025-01-18T00:00:00,2025-02-05T00:00:00,18
15648,4193,Proposal,2025-02-05T00:00:00,,
15649,4194,Prospecting,2024-09-13T00:00:00,2024-09-24T00:00:00,11
15650,4194,Discovery,2024-09-24T00:00:00,2024-10-06T00:00:00,12
15651,4194,Qualification,2024-10-06T00:00:00,,
15652,4195,Prospecting,2023-12-05T00:00:00,,
15653,4196,Prospecting,2022-08-23T00:00:00,2022-09-09T00:00:00,17
15654,4196,Discovery,2022-09-09T00:00:00,,
15655,4197,Prospecting,2024-11-27T00:00:00,2024-12-08T00:00:00,11
15656,4197,Discovery,2024-12-08T00:00:00,,
15657,4198,Prospecting,2024-09-20T00:00:00,2024-10-01T00:00:00,11
15658,4198,Discovery,2024-10-01T00:00:00,2024-10-20T00:00:00,19
15659,4198,Qualification,2024-10-20T00:00:00,2024-11-06T00:00:00,17
15660,4198,Proposal,2024-11-06T00:00:00,2024-11-15T00:00:00,9
15661,4198,Negotiation,2024-11-15T00:00:00,2024-12-11T00:00:00,26
15662,4198,Closed Won,2024-12-11T00:00:00,2024-12-27T00:00:00,16
15663,4198,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
15664,4199,Prospecting,2022-12-19T00:00:00,2022-12-27T00:00:00,8
15665,4199,Discovery,2022-12-27T00:00:00,2023-01-18T00:00:00,22
15666,4199,Qualification,2023-01-18T00:00:00,2023-02-06T00:00:00,19
15667,4199,Proposal,2023-02-06T00:00:00,2023-02-16T00:00:00,10
15668,4199,Negotiation,2023-02-16T00:00:00,2023-03-04T00:00:00,16
15669,4199,Closed Won,2023-03-04T00:00:00,2023-03-19T00:00:00,15
15670,4199,Closed Lost,2023-03-19T00:00:00,2023-03-19T00:00:00,0
15671,4200,Prospecting,2024-06-11T00:00:00,2024-06-28T00:00:00,17
15672,4200,Discovery,2024-06-28T00:00:00,2024-07-20T00:00:00,22
15673,4200,Qualification,2024-07-20T00:00:00,,
15674,4201,Prospecting,2024-12-07T00:00:00,2024-12-28T00:00:00,21
15675,4201,Discovery,2024-12-28T00:00:00,2025-01-11T00:00:00,14
15676,4201,Qualification,2025-01-11T00:00:00,,
15677,4202,Prospecting,2024-06-18T00:00:00,2024-06-28T00:00:00,10
15678,4202,Discovery,2024-06-28T00:00:00,,
15679,4203,Prospecting,2024-09-11T00:00:00,,
15680,4204,Prospecting,2024-04-02T00:00:00,2024-04-14T00:00:00,12
15681,4204,Discovery,2024-04-14T00:00:00,,
15682,2179,Prospecting,2024-10-30T00:00:00,,
15683,4206,Prospecting,2024-10-25T00:00:00,2024-11-02T00:00:00,8
15684,4206,Discovery,2024-11-02T00:00:00,2024-11-17T00:00:00,15
15685,4206,Qualification,2024-11-17T00:00:00,2024-12-06T00:00:00,19
15686,4206,Proposal,2024-12-06T00:00:00,,
15687,4207,Prospecting,2024-11-17T00:00:00,2024-11-27T00:00:00,10
15688,4207,Discovery,2024-11-27T00:00:00,2024-12-19T00:00:00,22
15689,4207,Qualification,2024-12-19T00:00:00,2025-01-01T00:00:00,13
15690,4207,Proposal,2025-01-01T00:00:00,,
15691,4208,Prospecting,2024-11-10T00:00:00,2024-11-22T00:00:00,12
15692,4208,Discovery,2024-11-22T00:00:00,,
15693,4209,Prospecting,2024-11-10T00:00:00,,
15694,4210,Prospecting,2023-10-24T00:00:00,2023-11-09T00:00:00,16
15695,4210,Discovery,2023-11-09T00:00:00,2023-11-19T00:00:00,10
15696,4210,Qualification,2023-11-19T00:00:00,,
15697,4211,Prospecting,2021-07-01T00:00:00,2021-07-07T00:00:00,6
15698,4211,Discovery,2021-07-07T00:00:00,,
15699,4212,Prospecting,2024-08-08T00:00:00,2024-08-23T00:00:00,15
15700,4212,Discovery,2024-08-23T00:00:00,,
15701,4213,Prospecting,2024-05-28T00:00:00,2024-06-13T00:00:00,16
15702,4213,Discovery,2024-06-13T00:00:00,2024-06-26T00:00:00,13
15703,4213,Qualification,2024-06-26T00:00:00,,
15704,4214,Prospecting,2024-08-28T00:00:00,2024-09-10T00:00:00,13
15705,4214,Discovery,2024-09-10T00:00:00,2024-09-24T00:00:00,14
15706,4214,Qualification,2024-09-24T00:00:00,,
15707,4215,Prospecting,2021-01-03T00:00:00,2021-02-08T00:00:00,36
15708,4215,Discovery,2021-02-08T00:00:00,2021-03-22T00:00:00,42
15709,4215,Qualification,2021-03-22T00:00:00,2021-04-30T00:00:00,39
15710,4215,Proposal,2021-04-30T00:00:00,2021-05-09T00:00:00,9
15711,4215,Negotiation,2021-05-09T00:00:00,2021-06-15T00:00:00,37
15712,4215,Closed Won,2021-06-15T00:00:00,2021-06-15T00:00:00,0
15713,4216,Prospecting,2024-02-04T00:00:00,2024-02-21T00:00:00,17
15714,4216,Discovery,2024-02-21T00:00:00,2024-02-26T00:00:00,5
15715,4216,Qualification,2024-02-26T00:00:00,,
15716,4217,Prospecting,2022-12-27T00:00:00,2023-01-05T00:00:00,9
15717,4217,Discovery,2023-01-05T00:00:00,,
15718,4218,Prospecting,2024-05-04T00:00:00,2024-05-20T00:00:00,16
15719,4218,Discovery,2024-05-20T00:00:00,2024-05-28T00:00:00,8
15720,4218,Qualification,2024-05-28T00:00:00,,
15721,4219,Prospecting,2023-10-06T00:00:00,2023-10-21T00:00:00,15
15722,4219,Discovery,2023-10-21T00:00:00,2023-12-17T00:00:00,57
15723,4219,Qualification,2023-12-17T00:00:00,2024-02-09T00:00:00,54
15724,4219,Proposal,2024-02-09T00:00:00,2024-03-21T00:00:00,41
15725,4219,Negotiation,2024-03-21T00:00:00,2024-04-28T00:00:00,38
15726,4219,Closed Won,2024-04-28T00:00:00,2024-06-19T00:00:00,52
