contact_role_id,contact_id,opp_id,role,is_primary
6607,1235,4253,Champion,True
6608,2249,4254,Technical Evaluator,False
6609,1064,4254,Legal Reviewer,False
6610,204,4255,Technical Evaluator,False
6611,2482,4255,Champion,True
6612,2793,4256,Champion,True
6613,1786,4257,Technical Evaluator,False
6614,704,4258,End User,False
6615,1338,4258,Economic Buyer,True
6616,1063,4259,Technical Evaluator,False
6617,2250,4259,Coach,False
6618,166,4260,Legal Reviewer,False
6619,1283,4260,Blocker,False
6620,293,4260,Technical Evaluator,False
6621,1165,4261,Technical Evaluator,False
6622,574,4262,End User,False
6623,2977,4263,Champion,True
6624,1639,4264,Blocker,False
6625,2346,4265,Executive Sponsor,True
6626,1935,4266,End User,False
6627,799,4267,Executive Sponsor,True
6628,2510,4267,End User,False
6629,1279,4268,Technical Evaluator,False
6630,1493,4268,Champion,True
6631,2640,4269,Champion,True
6632,1694,4270,Technical Evaluator,False
6633,1895,4271,Technical Evaluator,False
6634,736,4272,Blocker,False
6635,2073,4272,Economic Buyer,True
6636,1178,4273,Champion,True
6637,2593,4274,End User,False
6638,874,4274,Technical Evaluator,False
6639,2900,4275,Legal Reviewer,False
6640,855,4275,End User,False
6641,1570,4276,End User,False
6642,2540,4276,Champion,True
6643,2694,4277,Economic Buyer,True
6644,2544,4277,Champion,True
6645,2251,4278,Coach,False
6646,630,4279,Coach,False
6647,1630,4280,Economic Buyer,True
6648,982,4280,Champion,True
6649,576,4282,Blocker,False
6650,2911,4282,End User,False
6651,1380,4283,Coach,False
6652,1836,4284,Technical Evaluator,False
6653,96,4172,Executive Sponsor,True
6654,1297,4172,Economic Buyer,True
6655,2314,4286,End User,False
6656,1947,4286,Coach,False
6657,90,4286,Champion,True
6658,562,4286,Blocker,False
6659,862,4287,Economic Buyer,True
6660,1785,4287,End User,False
6661,486,4288,Technical Evaluator,False
6662,2293,4288,Champion,True
6663,940,4289,Champion,True
6664,249,4289,Blocker,False
6665,755,4290,Champion,True
6666,1321,4291,Coach,False
6667,1027,4291,Economic Buyer,True
6668,1508,4292,Champion,True
6669,1624,4293,End User,False
6670,659,4293,Blocker,False
6671,2261,4294,Coach,False
6672,1777,4294,Economic Buyer,True
6673,665,4295,Champion,True
6674,2022,4296,Economic Buyer,True
6675,1889,4296,Champion,True
6676,2522,4296,Technical Evaluator,False
6677,718,4297,Technical Evaluator,False
6678,2701,4298,Economic Buyer,True
6679,2536,4299,End User,False
6680,2060,4300,Economic Buyer,True
6681,1690,4300,Executive Sponsor,True
6682,1430,4301,Legal Reviewer,False
6683,2635,4302,End User,False
6684,125,4303,Blocker,False
6685,678,4304,Technical Evaluator,False
6686,1541,4305,Champion,True
6687,2764,4306,Technical Evaluator,False
6688,2235,4307,End User,False
6689,2879,4308,Technical Evaluator,False
6690,1275,4308,Economic Buyer,True
6691,1085,4308,Champion,True
6692,916,4308,Coach,False
6693,2922,4309,Executive Sponsor,True
6694,2856,4310,Economic Buyer,True
6695,319,4310,End User,False
6696,974,4310,Legal Reviewer,False
6697,411,4311,Champion,True
6698,2319,4311,End User,False
6699,2923,4311,Blocker,False
6700,838,4312,Technical Evaluator,False
6701,1737,4313,Blocker,False
6702,990,4313,Economic Buyer,True
6703,393,4314,Technical Evaluator,False
6704,2841,4314,Legal Reviewer,False
6705,1099,4314,Economic Buyer,True
6706,2534,4315,Technical Evaluator,False
6707,552,4316,Technical Evaluator,False
6708,724,4316,Executive Sponsor,True
6709,2669,4316,Champion,True
6710,1924,4317,Champion,True
6711,2502,4317,End User,False
6712,861,4318,Coach,False
6713,1803,4318,End User,False
6714,528,4319,Champion,True
6715,860,4319,Economic Buyer,True
6716,473,4320,Legal Reviewer,False
6717,2661,4322,Legal Reviewer,False
6718,1849,4323,Champion,True
6719,67,4325,Blocker,False
6720,2342,4327,Technical Evaluator,False
6721,1252,4327,Executive Sponsor,True
6722,1529,4327,Economic Buyer,True
6723,2342,4328,Coach,False
6724,2032,4328,Legal Reviewer,False
6725,1476,4329,Legal Reviewer,False
6726,1219,3692,Technical Evaluator,False
6727,656,3692,Champion,True
6728,2318,3692,End User,False
6729,289,3692,Coach,False
6730,751,4331,Executive Sponsor,True
6731,795,4331,Champion,True
6732,2675,4332,Champion,True
6733,675,4333,Economic Buyer,True
6734,1381,4333,End User,False
6735,807,4334,Economic Buyer,True
6736,324,4334,Champion,True
6737,2631,4335,End User,False
6738,264,4337,Economic Buyer,True
6739,195,4337,Champion,True
6740,794,4337,Executive Sponsor,True
6741,2217,4337,Technical Evaluator,False
6742,2299,4338,Economic Buyer,True
6743,273,4339,Executive Sponsor,True
6744,1111,4340,Economic Buyer,True
6745,2676,4341,Blocker,False
6746,1736,4342,Champion,True
6747,1806,4343,Champion,True
6748,68,4343,Economic Buyer,True
6749,432,4344,End User,False
6750,2293,4344,Technical Evaluator,False
6751,934,4345,Executive Sponsor,True
6752,1896,4345,Blocker,False
6753,2629,4346,Technical Evaluator,False
6754,1168,4347,Technical Evaluator,False
6755,439,4347,Champion,True
6756,2329,4348,Coach,False
6757,1118,4348,Blocker,False
6758,390,4349,Economic Buyer,True
6759,342,4349,End User,False
6760,2294,4349,Executive Sponsor,True
6761,1219,4350,Economic Buyer,True
6762,1181,4351,Champion,True
6763,2003,3015,Champion,True
6764,212,4353,Champion,True
6765,2379,4353,Executive Sponsor,True
6766,1388,4353,Legal Reviewer,False
6767,2663,4353,End User,False
6768,419,4354,Technical Evaluator,False
6769,2264,4355,Blocker,False
6770,2024,4355,Executive Sponsor,True
6771,1221,4356,Legal Reviewer,False
6772,399,4356,Champion,True
6773,2837,4356,Technical Evaluator,False
6774,2050,2267,Champion,True
6775,879,2267,End User,False
6776,2183,2267,Technical Evaluator,False
6777,2694,4358,Executive Sponsor,True
6778,2702,4359,Technical Evaluator,False
6779,2895,4359,Coach,False
6780,2678,4360,End User,False
6781,1519,4360,Technical Evaluator,False
6782,59,4360,Coach,False
6783,177,4361,Champion,True
6784,1812,4362,Champion,True
6785,989,4362,Economic Buyer,True
6786,137,4362,Technical Evaluator,False
6787,2586,4363,Champion,True
6788,1848,4364,End User,False
6789,2976,4364,Coach,False
6790,2029,4365,Economic Buyer,True
6791,2550,4365,Champion,True
6792,1370,4366,Champion,True
6793,448,4367,Technical Evaluator,False
6794,1365,4367,End User,False
6795,281,376,Champion,True
6796,2606,4369,Champion,True
6797,1203,4369,Technical Evaluator,False
6798,1122,4370,Champion,True
6799,893,4370,Economic Buyer,True
6800,762,4371,Champion,True
6801,323,4373,Champion,True
6802,2622,4373,Legal Reviewer,False
6803,82,4374,Economic Buyer,True
6804,1064,4375,Legal Reviewer,False
6805,2054,4376,Technical Evaluator,False
6806,1569,4376,Champion,True
6807,2352,3311,Blocker,False
6808,886,3311,Technical Evaluator,False
6809,132,4378,Technical Evaluator,False
6810,1177,4379,Champion,True
6811,488,4380,Technical Evaluator,False
6812,152,4381,Technical Evaluator,False
6813,14,4382,Coach,False
6814,1207,4382,End User,False
6815,2762,4383,Coach,False
6816,1773,4383,Technical Evaluator,False
6817,2234,4384,Champion,True
6818,2958,4385,Champion,True
6819,2265,4385,Technical Evaluator,False
6820,1403,4386,End User,False
6821,2919,4387,Economic Buyer,True
6822,237,4388,Technical Evaluator,False
6823,524,4389,Champion,True
6824,1218,4389,Economic Buyer,True
6825,187,4389,Technical Evaluator,False
6826,2640,4390,End User,False
6827,475,4391,End User,False
6828,281,4391,Champion,True
6829,581,4392,End User,False
6830,877,4393,End User,False
6831,2538,4393,Champion,True
6832,2485,4394,Champion,True
6833,1446,4395,Technical Evaluator,False
6834,744,4395,Economic Buyer,True
6835,2549,4395,End User,False
6836,2691,4396,Champion,True
6837,2374,4396,End User,False
6838,1592,4397,Coach,False
6839,990,4398,Champion,True
6840,1926,4398,Technical Evaluator,False
6841,1737,4398,Executive Sponsor,True
6842,389,4399,Coach,False
6843,1566,4400,Blocker,False
6844,1409,4400,Technical Evaluator,False
6845,1975,4401,Champion,True
6846,1392,4401,Blocker,False
6847,1569,4402,End User,False
6848,2558,4403,Champion,True
6849,1660,4403,End User,False
6850,2799,4404,Technical Evaluator,False
6851,303,4404,Legal Reviewer,False
6852,1596,4404,End User,False
6853,1523,4404,Economic Buyer,True
6854,409,4405,Blocker,False
6855,422,4406,Economic Buyer,True
6856,2081,4406,Champion,True
6857,2638,4407,Champion,True
6858,1928,4408,Technical Evaluator,False
6859,759,4408,End User,False
6860,803,4408,Champion,True
6861,1845,4408,Economic Buyer,True
6862,269,4409,End User,False
6863,250,4410,Coach,False
6864,2498,4411,End User,False
6865,2681,4412,Technical Evaluator,False
6866,2277,4413,Executive Sponsor,True
6867,786,4414,Technical Evaluator,False
6868,1974,4415,Legal Reviewer,False
6869,729,4416,Legal Reviewer,False
6870,2909,4417,Champion,True
6871,2888,4418,Technical Evaluator,False
6872,713,4419,End User,False
6873,750,4421,Champion,True
6874,2448,4422,Technical Evaluator,False
6875,1563,4422,Blocker,False
6876,2482,4423,Blocker,False
6877,1468,4424,Technical Evaluator,False
6878,1715,4424,Executive Sponsor,True
6879,605,4425,Coach,False
6880,810,4426,Technical Evaluator,False
6881,2794,4426,Executive Sponsor,True
6882,1373,4427,Economic Buyer,True
6883,2826,4427,End User,False
6884,840,4428,Champion,True
6885,2747,4428,Economic Buyer,True
6886,2829,3900,Economic Buyer,True
6887,924,3900,End User,False
6888,255,3900,Champion,True
6889,2609,4430,Legal Reviewer,False
6890,1791,4430,Technical Evaluator,False
6891,759,4431,Technical Evaluator,False
6892,443,4432,Champion,True
6893,2089,4432,End User,False
6894,1810,4433,Blocker,False
6895,2416,4433,Coach,False
6896,2595,4434,End User,False
6897,954,4434,Technical Evaluator,False
6898,923,4434,Blocker,False
6899,152,4436,End User,False
6900,580,4437,Coach,False
6901,2487,4438,Champion,True
6902,118,3716,Blocker,False
6903,2498,4440,Technical Evaluator,False
6904,1096,4441,Champion,True
6905,1968,4442,Executive Sponsor,True
6906,977,4442,Champion,True
6907,2136,4443,End User,False
6908,1426,4443,Legal Reviewer,False
6909,2966,4443,Blocker,False
6910,1471,4444,Technical Evaluator,False
6911,1556,4444,Blocker,False
6912,768,4445,Champion,True
6913,829,4445,Coach,False
6914,1418,4445,Blocker,False
6915,1968,4446,Technical Evaluator,False
6916,977,4446,Champion,True
6917,1875,4447,Technical Evaluator,False
6918,341,4448,Coach,False
6919,854,4449,Technical Evaluator,False
6920,228,4449,Economic Buyer,True
6921,1343,4451,Champion,True
6922,2270,4451,End User,False
6923,731,4451,Coach,False
6924,289,954,Champion,True
6925,656,954,Blocker,False
6926,1219,954,Coach,False
6927,725,4453,End User,False
6928,53,4453,Champion,True
6929,560,4454,Technical Evaluator,False
6930,288,4454,End User,False
6931,230,4455,Economic Buyer,True
6932,1858,4455,End User,False
6933,490,4455,Legal Reviewer,False
6934,1292,4456,Coach,False
6935,2130,4457,Technical Evaluator,False
6936,760,4457,Champion,True
6937,2458,4458,Technical Evaluator,False
6938,14,4459,Executive Sponsor,True
6939,2592,4460,Champion,True
6940,368,4460,End User,False
6941,2028,4461,Champion,True
6942,1289,4461,Technical Evaluator,False
6943,1730,4462,Blocker,False
6944,1869,4463,Coach,False
6945,1905,4463,Legal Reviewer,False
6946,1295,4464,Champion,True
6947,32,4464,Executive Sponsor,True
6948,126,4465,End User,False
6949,1266,4465,Champion,True
6950,909,4466,End User,False
6951,1893,4468,Economic Buyer,True
6952,2377,4468,Coach,False
6953,2190,4469,Technical Evaluator,False
6954,70,4470,End User,False
6955,1128,4471,Coach,False
6956,2957,4472,End User,False
6957,2394,4473,Champion,True
6958,102,4474,Economic Buyer,True
6959,2308,4474,Champion,True
6960,1465,4475,End User,False
6961,809,4476,Coach,False
6962,2547,4477,Coach,False
6963,1311,4478,Champion,True
6964,1898,4478,Coach,False
6965,208,4479,Technical Evaluator,False
6966,692,4479,End User,False
6967,2498,4480,Champion,True
6968,2134,4482,Executive Sponsor,True
6969,2155,4482,Technical Evaluator,False
6970,2287,4048,Blocker,False
6971,1798,4484,Economic Buyer,True
6972,863,4484,Technical Evaluator,False
6973,692,4485,End User,False
6974,1050,4486,Blocker,False
6975,2606,4487,Blocker,False
6976,1203,4487,Economic Buyer,True
6977,2696,4488,Economic Buyer,True
6978,2746,4489,Blocker,False
6979,2232,4490,Economic Buyer,True
6980,1896,4491,Coach,False
6981,81,4492,Champion,True
6982,250,4493,Technical Evaluator,False
6983,1784,4493,Champion,True
6984,530,4494,Economic Buyer,True
6985,996,4494,Coach,False
6986,2281,4495,Technical Evaluator,False
6987,2811,4496,Executive Sponsor,True
6988,684,4496,Champion,True
6989,1465,4497,Legal Reviewer,False
6990,2763,4498,Blocker,False
6991,1661,4499,Technical Evaluator,False
6992,1835,4499,Champion,True
6993,2078,4500,Technical Evaluator,False
6994,2181,4501,Champion,True
6995,629,4502,Champion,True
6996,558,4503,Coach,False
6997,2692,4504,Champion,True
6998,2402,4504,Coach,False
6999,397,4505,Champion,True
7000,740,4507,Champion,True
7001,2653,4507,Economic Buyer,True
7002,1789,4508,Economic Buyer,True
7003,2349,4509,Economic Buyer,True
7004,1270,4509,Coach,False
7005,1972,4510,Technical Evaluator,False
7006,893,4511,End User,False
7007,862,4512,Executive Sponsor,True
7008,2650,4512,Blocker,False
7009,1785,4512,Technical Evaluator,False
7010,1144,4513,Champion,True
7011,2290,4513,Technical Evaluator,False
7012,1871,4513,Executive Sponsor,True
7013,1508,4514,Executive Sponsor,True
7014,2414,4515,Coach,False
7015,577,4516,Coach,False
7016,1928,4517,Executive Sponsor,True
7017,8,4518,Coach,False
7018,2190,4518,Technical Evaluator,False
7019,765,4518,Executive Sponsor,True
7020,1890,4519,End User,False
7021,1777,4520,Blocker,False
7022,45,4521,Economic Buyer,True
7023,1250,4522,End User,False
7024,2593,4523,Technical Evaluator,False
7025,874,4523,Champion,True
7026,233,4524,Blocker,False
7027,935,4524,Economic Buyer,True
7028,2804,4525,Technical Evaluator,False
7029,655,4526,Champion,True
7030,907,4527,Champion,True
7031,2925,4528,Technical Evaluator,False
7032,498,4528,Champion,True
7033,944,4529,Executive Sponsor,True
7034,2701,4529,End User,False
7035,1799,4530,Blocker,False
7036,2071,4530,End User,False
7037,2785,4531,Coach,False
7038,1258,4532,End User,False
7039,1617,4532,Blocker,False
7040,2715,4533,Technical Evaluator,False
7041,61,4534,End User,False
7042,2788,4535,Economic Buyer,True
7043,2927,4536,Champion,True
7044,2508,4536,Technical Evaluator,False
7045,22,4536,Executive Sponsor,True
7046,894,4536,Coach,False
7047,2271,4537,Legal Reviewer,False
7048,1135,4537,Technical Evaluator,False
7049,64,4537,Coach,False
7050,2211,4538,Technical Evaluator,False
7051,1230,4538,Economic Buyer,True
7052,2543,4538,Coach,False
7053,1633,4538,Champion,True
7054,1351,4539,Technical Evaluator,False
7055,2102,4539,End User,False
7056,2177,4539,Economic Buyer,True
7057,2566,4540,Champion,True
7058,2894,4540,Blocker,False
7059,1239,4541,End User,False
7060,2033,4542,End User,False
7061,1356,4543,Champion,True
7062,2446,4544,Technical Evaluator,False
7063,922,4544,End User,False
7064,1524,4544,Legal Reviewer,False
7065,1093,4545,Executive Sponsor,True
7066,265,4546,Champion,True
7067,67,4547,Champion,True
7068,234,4548,Economic Buyer,True
7069,1448,4548,Executive Sponsor,True
7070,1349,4548,Champion,True
7071,1688,4549,Coach,False
7072,937,4550,Technical Evaluator,False
7073,2672,4551,Economic Buyer,True
7074,289,4552,End User,False
7075,1432,4553,Coach,False
7076,313,4553,Technical Evaluator,False
7077,2813,4554,Champion,True
7078,2789,4555,Economic Buyer,True
7079,2994,4556,Champion,True
7080,2917,4557,Coach,False
7081,2793,4557,Blocker,False
7082,1165,4558,Coach,False
7083,2611,4559,Coach,False
7084,594,4559,Technical Evaluator,False
7085,2331,4560,Coach,False
7086,2309,4560,Blocker,False
7087,580,4561,Economic Buyer,True
7088,2350,4562,Economic Buyer,True
7089,1328,4563,Champion,True
7090,1156,4564,Technical Evaluator,False
7091,1009,4564,Economic Buyer,True
7092,2581,4565,Economic Buyer,True
7093,639,4566,Champion,True
7094,352,4567,Blocker,False
7095,263,4568,Technical Evaluator,False
7096,2697,4569,Economic Buyer,True
7097,1687,4569,Executive Sponsor,True
7098,2187,4569,Technical Evaluator,False
7099,2767,4570,Technical Evaluator,False
7100,925,4571,Champion,True
7101,1083,4572,Technical Evaluator,False
7102,565,4572,Executive Sponsor,True
7103,1048,4572,Economic Buyer,True
7104,395,4573,Executive Sponsor,True
7105,197,4573,Technical Evaluator,False
7106,1845,4574,Executive Sponsor,True
7107,625,4575,Technical Evaluator,False
