opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
3739,704,6,Quantum Partners - New Business,Qualification,117569,2024-09-04,2024-05-07,Inbound - Web,Best Case,False,False,CompetitorC,,4,Reference call,New Business,2024-05-07T00:00:00
3740,564,4,Elevate Systems - New Business,Discovery,42856,2025-04-02,2024-12-07,Partner Referral,Pipeline,False,False,CompetitorE,,51,Reference call,New Business,2024-12-07T00:00:00
3741,216,10,Acme Enterprises - Initial License,Proposal,20294,2021-07-30,2021-05-27,Inbound - Web,Best Case,False,False,,,7,,New Business,2021-05-27T00:00:00
3742,526,9,Global Inc - Initial License,Qualification,30444,2021-01-19,2020-12-11,Outbound - AE,Best Case,False,False,CompetitorA,,15,Legal review,New Business,2020-12-11T00:00:00
3743,910,2,Zenith Software - Platform Deal,Negotiation,44975,2022-07-19,2022-05-03,Inbound - Content,Commit,False,False,CompetitorA,,5,Send proposal,New Business,2022-05-03T00:00:00
3744,98,13,Velocity Solutions - New Business,Negotiation,33382,2023-09-17,2023-01-06,Outbound - SDR,Commit,False,False,CompetitorC,,63,Schedule demo,New Business,2023-01-06T00:00:00
3745,824,13,Atlas Solutions - New Business,Prospecting,87278,2025-04-06,2024-10-06,Event,Pipeline,False,False,,,8,POC setup,New Business,2024-10-06T00:00:00
3746,214,14,Pacific Partners - Platform Deal,Prospecting,76346,2021-10-11,2021-01-17,Inbound - Web,Pipeline,False,False,,,71,Executive alignment,New Business,2021-01-17T00:00:00
3747,850,7,Optima Platforms - Platform Deal,Prospecting,35865,2021-02-15,2020-07-05,Product-Led,Pipeline,False,False,CompetitorE,,20,Contract signing,New Business,2020-07-05T00:00:00
3748,835,13,Vanguard Enterprises - Upsell,Closed Won,41012,2024-12-20,2024-09-01,Product-Led,Closed,True,True,,,75,,Expansion,2024-09-01T00:00:00
3749,284,15,Nova Labs - Platform Deal,Qualification,10009,2024-12-30,2024-11-05,Inbound - Content,Best Case,False,False,Open Source Alternative,,58,Reference call,New Business,2024-11-05T00:00:00
3750,699,16,Vertex Analytics - New Business,Closed Won,9046,2024-12-31,2024-11-06,Webinar,Closed,True,True,CompetitorA,,35,,New Business,2024-11-06T00:00:00
3751,142,12,Summit Digital - Platform Deal,Proposal,22802,2025-09-13,2024-12-20,Outbound - AE,Best Case,False,False,CompetitorA,,18,Legal review,New Business,2024-12-20T00:00:00
3752,394,12,Optima Enterprises - Platform Deal,Negotiation,22711,2022-04-06,2022-02-03,Inbound - Web,Commit,False,False,CompetitorD,,65,Contract signing,New Business,2022-02-03T00:00:00
3753,979,10,Optima Enterprises - New Business,Qualification,39155,2025-03-27,2024-11-19,Webinar,Best Case,False,False,CompetitorD,,43,Reference call,New Business,2024-11-19T00:00:00
3754,43,2,Velocity Corp - Platform Deal,Prospecting,23438,2023-08-19,2022-12-10,Partner Referral,Pipeline,False,False,CompetitorC,,23,Contract signing,New Business,2022-12-10T00:00:00
3755,697,16,Global Group - Initial License,Closed Lost,87787,2024-11-10,2024-06-03,Partner Referral,Omitted,False,True,CompetitorE,Timing,16,,New Business,2024-06-03T00:00:00
3756,70,4,Velocity Digital - Platform Deal,Closed Lost,36493,2024-11-01,2024-08-28,Product-Led,Omitted,False,True,CompetitorE,Timing,54,,New Business,2024-08-28T00:00:00
3757,901,16,Acme Corp - Platform Deal,Qualification,33462,2024-08-11,2024-03-10,,Best Case,False,False,CompetitorB,,32,,New Business,2024-03-10T00:00:00
3758,613,4,Elevate Platforms - New Business,Proposal,20340,2024-12-20,2024-06-24,Partner Referral,Best Case,False,False,,,12,POC setup,New Business,2024-06-24T00:00:00
1014,194,15,Vanguard Services - Upsell,Qualification,45904,2025-04-18,2024-10-23,Webinar,Best Case,False,False,,,20,,Expansion,2024-10-23T00:00:00
3760,926,2,Synergy Inc - Platform Deal,Negotiation,86076,2025-04-20,2024-11-05,Inbound - Web,Commit,False,False,,,36,Reference call,New Business,2024-11-05T00:00:00
3761,201,1,Global Dynamics - Contract Renewal,Closed Won,23057,2021-06-30,2021-02-15,Webinar,Closed,True,True,,,41,,Renewal,2021-02-15T00:00:00
3440,266,1,Summit Enterprises - New Business,Closed Lost,145541,2023-10-25,2023-08-06,Outbound - AE,Omitted,False,True,CompetitorA,Timing,37,,New Business,2023-08-06T00:00:00
3763,248,16,Horizon Digital - Platform Deal,Proposal,93442,2025-03-29,2024-07-04,,Best Case,False,False,,,6,Send proposal,New Business,2024-07-04T00:00:00
3764,992,11,Pinnacle Labs - Platform Deal,Qualification,16921,2025-04-25,2024-08-20,Product-Led,Best Case,False,False,CompetitorA,,5,Contract signing,New Business,2024-08-20T00:00:00
3765,355,15,Zenith Holdings - Initial License,Negotiation,48361,2023-10-19,2023-02-17,Webinar,Commit,False,False,CompetitorC,,28,Contract signing,New Business,2023-02-17T00:00:00
3766,68,11,Global Partners - Initial License,Closed Lost,317771,2024-12-31,2024-12-14,Outbound - AE,Omitted,False,True,,Competitor,21,,New Business,2024-12-14T00:00:00
3767,599,3,Synergy Solutions - Contract Renewal,Prospecting,79659,2024-08-05,2024-05-19,Product-Led,Pipeline,False,False,Open Source Alternative,,40,POC setup,Renewal,2024-05-19T00:00:00
3768,332,4,Apex Labs - Platform Deal,Prospecting,19258,2025-02-11,2024-10-03,Event,Pipeline,False,False,,,28,,New Business,2024-10-03T00:00:00
3769,997,4,Apex Inc - New Business,Proposal,24951,2025-06-24,2024-11-04,Outbound - AE,Best Case,False,False,Open Source Alternative,,33,Reference call,New Business,2024-11-04T00:00:00
3770,133,10,Synergy Enterprises - Upsell,Proposal,19068,2023-12-05,2023-05-09,Webinar,Best Case,False,False,CompetitorE,,31,Send proposal,Expansion,2023-05-09T00:00:00
3771,657,15,Vertex Systems - Initial License,Prospecting,188218,2024-01-25,2023-05-04,Event,Pipeline,False,False,Open Source Alternative,,37,Technical review,New Business,2023-05-04T00:00:00
3772,677,3,Quantum Dynamics - Initial License,Qualification,36236,2023-07-28,2023-03-29,Inbound - Content,Best Case,False,False,CompetitorC,,34,Technical review,New Business,2023-03-29T00:00:00
3773,490,7,Elevate Networks - New Business,Prospecting,114636,2024-10-15,2024-08-24,Outbound - SDR,Pipeline,False,False,,,3,Technical review,New Business,2024-08-24T00:00:00
3774,813,9,Apex Analytics - Platform Deal,Closed Won,33400,2024-05-22,2024-05-05,Webinar,Closed,True,True,,,16,,New Business,2024-05-05T00:00:00
3775,105,1,Fusion Partners - New Business,Qualification,72212,2025-02-10,2024-12-10,Webinar,Best Case,False,False,CompetitorB,,16,Executive alignment,New Business,2024-12-10T00:00:00
3776,82,11,Pinnacle Systems - New Business,Qualification,84078,2025-04-14,2024-12-09,Partner Referral,Best Case,False,False,,,61,,New Business,2024-12-09T00:00:00
3777,382,15,Vanguard Services - Platform Deal,Proposal,15892,2025-04-12,2024-11-10,Outbound - AE,Best Case,False,False,CompetitorE,,26,POC setup,New Business,2024-11-10T00:00:00
3778,123,10,Atlas Inc - Initial License,Prospecting,173043,2024-05-04,2023-10-26,Outbound - AE,Pipeline,False,False,Open Source Alternative,,36,Legal review,New Business,2023-10-26T00:00:00
3779,978,2,Global Solutions - Platform Deal,Discovery,37648,2024-01-19,2023-09-18,Product-Led,Pipeline,False,False,CompetitorB,,15,Schedule demo,New Business,2023-09-18T00:00:00
3780,641,12,Quantum Dynamics - New Business,Closed Lost,13176,2024-12-31,2024-11-16,Outbound - SDR,Omitted,False,True,Open Source Alternative,Price,47,,New Business,2024-11-16T00:00:00
3781,414,13,Velocity Systems - New Business,Proposal,473335,2022-10-02,2022-07-21,Inbound - Web,Best Case,False,False,CompetitorC,,62,Schedule demo,New Business,2022-07-21T00:00:00
3782,701,8,Global Services - Contract Renewal,Discovery,669952,2024-05-05,2023-12-25,Outbound - AE,Pipeline,False,False,CompetitorD,,23,Legal review,Renewal,2023-12-25T00:00:00
3783,191,12,Nova Group - Platform Deal,Qualification,91895,2021-07-27,2021-02-14,Inbound - Web,Best Case,False,False,,,33,Send proposal,New Business,2021-02-14T00:00:00
3784,99,8,Fusion Digital - Initial License,Discovery,39589,2023-04-02,2022-11-23,Inbound - Content,Pipeline,False,False,,,42,Technical review,New Business,2022-11-23T00:00:00
3785,771,7,Vertex Solutions - Initial License,Closed Lost,120050,2024-05-15,2024-04-02,Inbound - Web,Omitted,False,True,CompetitorA,Feature Gap,53,,New Business,2024-04-02T00:00:00
3786,396,7,Pinnacle Corp - Platform Deal,Qualification,45247,2025-06-12,2024-11-01,Inbound - Content,Best Case,False,False,,,29,POC setup,New Business,2024-11-01T00:00:00
3787,950,4,Nexus Platforms - Initial License,Qualification,130078,2024-08-23,2024-05-16,Product-Led,Best Case,False,False,CompetitorD,,20,Schedule demo,New Business,2024-05-16T00:00:00
3788,855,4,Global Partners - Platform Deal,Closed Lost,60437,2024-12-31,2024-12-13,Partner Referral,Omitted,False,True,CompetitorA,Competitor,43,,New Business,2024-12-13T00:00:00
3789,60,6,Elevate Corp - New Business,Closed Lost,182028,2024-12-31,2024-12-15,Inbound - Web,Omitted,False,True,Open Source Alternative,Champion Left,46,,New Business,2024-12-15T00:00:00
3790,848,3,Vanguard Holdings - Expansion,Proposal,11840,2024-08-26,2024-04-29,Inbound - Web,Best Case,False,False,,,18,Technical review,Expansion,2024-04-29T00:00:00
3791,207,1,Pinnacle Networks - Initial License,Qualification,128334,2024-11-02,2024-09-19,Event,Best Case,False,False,Open Source Alternative,,42,Send proposal,New Business,2024-09-19T00:00:00
3792,716,11,Optima Corp - Initial License,Qualification,47809,2025-09-15,2024-12-29,Partner Referral,Best Case,False,False,,,58,,New Business,2024-12-29T00:00:00
3793,868,14,Catalyst Networks - New Business,Qualification,72531,2024-10-17,2024-06-06,Inbound - Content,Best Case,False,False,CompetitorB,,59,Executive alignment,New Business,2024-06-06T00:00:00
3794,431,13,Atlas Digital - Initial License,Qualification,15064,2025-02-18,2024-12-20,Webinar,Best Case,False,False,Open Source Alternative,,22,Contract signing,New Business,2024-12-20T00:00:00
3795,735,3,Apex Dynamics - Initial License,Discovery,174581,2025-02-14,2024-10-07,Outbound - SDR,Pipeline,False,False,CompetitorD,,7,Legal review,New Business,2024-10-07T00:00:00
3796,519,3,Summit Corp - New Business,Closed Lost,44977,2024-09-17,2024-06-22,Event,Omitted,False,True,,Feature Gap,33,,New Business,2024-06-22T00:00:00
3797,651,10,Pacific Labs - Platform Deal,Discovery,24632,2023-05-01,2022-10-03,Outbound - SDR,Pipeline,False,False,CompetitorE,,62,Send proposal,New Business,2022-10-03T00:00:00
3798,853,13,Nova Enterprises - Platform Deal,Discovery,543489,2025-08-07,2024-12-11,Product-Led,Pipeline,False,False,Open Source Alternative,,24,Technical review,New Business,2024-12-11T00:00:00
3799,116,13,Catalyst Platforms - New Business,Proposal,18891,2021-09-27,2021-08-26,Inbound - Web,Best Case,False,False,,,65,,New Business,2021-08-26T00:00:00
3800,508,8,Atlas Software - New Business,Closed Lost,15974,2024-12-23,2024-08-11,,Omitted,False,True,CompetitorB,Feature Gap,33,,New Business,2024-08-11T00:00:00
3801,123,14,Atlas Inc - Platform Deal,Discovery,72160,2024-09-15,2024-06-17,Outbound - AE,Pipeline,False,False,CompetitorE,,73,Legal review,New Business,2024-06-17T00:00:00
3802,667,7,Nova Analytics - Upsell,Closed Lost,2248,2024-01-27,2023-10-24,,Omitted,False,True,CompetitorE,Timing,57,,Expansion,2023-10-24T00:00:00
3803,100,15,Apex Corp - Platform Deal,Closed Lost,17425,2024-12-31,2024-12-13,Inbound - Content,Omitted,False,True,CompetitorB,Feature Gap,44,,New Business,2024-12-13T00:00:00
3804,524,10,Vertex Dynamics - Platform Deal,Closed Lost,38909,2024-10-25,2024-09-08,Outbound - AE,Omitted,False,True,,Champion Left,62,,New Business,2024-09-08T00:00:00
3805,508,8,Atlas Software - Platform Deal,Prospecting,6368,2025-01-15,2024-07-09,Event,Pipeline,False,False,CompetitorB,,49,Reference call,New Business,2024-07-09T00:00:00
3806,630,4,Vertex Systems - New Business,Prospecting,15924,2024-04-27,2024-03-14,Inbound - Content,Pipeline,False,False,CompetitorC,,12,Schedule demo,New Business,2024-03-14T00:00:00
3807,216,10,Acme Enterprises - Additional Seats,Closed Won,,2024-12-10,2024-06-08,Partner Referral,Closed,True,True,CompetitorD,,17,,Expansion,2024-06-08T00:00:00
3808,598,2,Atlas Corp - New Business,Qualification,47199,2024-04-20,2023-07-28,Outbound - SDR,Best Case,False,False,CompetitorC,,28,Technical review,New Business,2023-07-28T00:00:00
3809,337,5,Optima Analytics - Renewal,Closed Lost,207644,2023-11-27,2023-06-25,Outbound - AE,Omitted,False,True,CompetitorA,No Decision,60,,Renewal,2023-06-25T00:00:00
3810,965,6,Zenith Technologies - Platform Deal,Qualification,8486,2025-06-06,2024-12-18,Inbound - Web,Best Case,False,False,,,22,Legal review,New Business,2024-12-18T00:00:00
3811,914,1,Summit Systems - New Business,Discovery,27186,2022-12-04,2022-08-30,Event,Pipeline,False,False,Open Source Alternative,,4,Contract signing,New Business,2022-08-30T00:00:00
3812,298,16,Summit Technologies - New Business,Negotiation,71277,2025-07-14,2024-12-30,Inbound - Web,Commit,False,False,CompetitorD,,11,Schedule demo,New Business,2024-12-30T00:00:00
3813,970,2,Quantum Networks - New Business,Prospecting,72923,2023-09-06,2023-01-06,Partner Referral,Pipeline,False,False,,,33,Reference call,New Business,2023-01-06T00:00:00
3814,769,9,Global Platforms - New Business,Discovery,219458,2022-05-16,2021-12-30,Outbound - AE,Pipeline,False,False,CompetitorA,,21,Legal review,New Business,2021-12-30T00:00:00
3815,563,15,Elevate Systems - Platform Deal,Qualification,47839,2025-02-05,2024-12-08,Inbound - Web,Best Case,False,False,Open Source Alternative,,61,Send proposal,New Business,2024-12-08T00:00:00
3816,547,16,Vertex Software - New Business,Qualification,186306,2025-03-05,2024-10-21,Webinar,Best Case,False,False,CompetitorE,,17,Legal review,New Business,2024-10-21T00:00:00
3817,375,8,Pinnacle Labs - Contract Renewal,Closed Lost,81916,2021-06-22,2021-02-11,,Omitted,False,True,,Feature Gap,7,,Renewal,2021-02-11T00:00:00
3818,384,11,Vanguard Digital - Platform Deal,Discovery,72540,2024-11-27,2024-03-16,Inbound - Content,Pipeline,False,False,,,39,Technical review,New Business,2024-03-16T00:00:00
3819,334,11,Summit Labs - Platform Deal,Prospecting,8714,2025-05-02,2024-12-11,Event,Pipeline,False,False,,,61,,New Business,2024-12-11T00:00:00
3820,568,8,Zenith Dynamics - Platform Deal,Discovery,8481,2024-05-23,2023-11-05,Webinar,Pipeline,False,False,CompetitorE,,44,Executive alignment,New Business,2023-11-05T00:00:00
3821,83,15,Zenith Networks - Platform Deal,Qualification,51130,2024-12-07,2024-10-15,Webinar,Best Case,False,False,,,62,Contract signing,New Business,2024-10-15T00:00:00
3822,973,8,Pacific Corp - Platform Deal,Prospecting,46277,2024-09-01,2024-06-07,Inbound - Web,Pipeline,False,False,CompetitorC,,55,Contract signing,New Business,2024-06-07T00:00:00
3823,627,11,Vanguard Services - Expansion,Negotiation,13451,2024-10-08,2024-06-13,Event,Commit,False,False,,,60,Schedule demo,Expansion,2024-06-13T00:00:00
1616,917,10,Acme Group - Initial License,Prospecting,30962,2025-01-22,2024-12-05,Inbound - Web,Pipeline,False,False,CompetitorB,,69,Executive alignment,New Business,2024-12-05T00:00:00
3825,253,12,Zenith Corp - Contract Renewal,Discovery,7315,2024-06-21,2024-04-09,Outbound - AE,Pipeline,False,False,CompetitorE,,24,Reference call,Renewal,2024-04-09T00:00:00
3826,580,9,Global Analytics - New Business,Qualification,33433,2023-09-04,2023-06-13,Product-Led,Best Case,False,False,CompetitorC,,29,Technical review,New Business,2023-06-13T00:00:00
3827,641,12,Quantum Dynamics - Initial License,Proposal,20744,2024-11-19,2024-08-24,Outbound - SDR,Best Case,False,False,CompetitorD,,6,Contract signing,New Business,2024-08-24T00:00:00
3828,459,5,Velocity Dynamics - Initial License,Discovery,47207,2024-04-27,2024-01-18,Outbound - AE,Pipeline,False,False,CompetitorA,,55,Schedule demo,New Business,2024-01-18T00:00:00
3829,860,10,Summit Enterprises - Platform Deal,Prospecting,18882,2025-06-16,2024-12-13,Webinar,Pipeline,False,False,,,45,Send proposal,New Business,2024-12-13T00:00:00
3830,430,4,Atlas Networks - New Business,Prospecting,23136,2025-05-19,2024-11-07,Outbound - AE,Pipeline,False,False,CompetitorB,,27,Contract signing,New Business,2024-11-07T00:00:00
2783,650,9,Pinnacle Inc - Platform Deal,Discovery,571417,2025-06-21,2024-12-28,Webinar,Pipeline,False,False,CompetitorA,,55,Executive alignment,New Business,2024-12-28T00:00:00
3832,282,15,Global Networks - New Business,Closed Lost,12072,2024-12-27,2024-11-05,Webinar,Omitted,False,True,CompetitorA,Lost to Status Quo,21,,New Business,2024-11-05T00:00:00
3833,551,3,Catalyst Inc - New Business,Closed Won,36049,2020-07-28,2020-06-02,Inbound - Web,Closed,True,True,,,24,,New Business,2020-06-02T00:00:00
3834,462,1,Horizon Enterprises - New Business,Proposal,97091,2024-08-20,2024-01-26,Inbound - Content,Best Case,False,False,,,11,,New Business,2024-01-26T00:00:00
3835,753,2,Atlas Group - New Business,Prospecting,7744,2024-03-03,2023-11-23,Product-Led,Pipeline,False,False,CompetitorA,,20,POC setup,New Business,2023-11-23T00:00:00
3836,70,7,Velocity Digital - New Business,Qualification,28841,2024-11-10,2024-02-18,Webinar,Best Case,False,False,CompetitorE,,9,Technical review,New Business,2024-02-18T00:00:00
3837,17,5,Pacific Labs - New Business,Discovery,141168,2025-06-04,2024-11-02,Webinar,Pipeline,False,False,CompetitorC,,41,Reference call,New Business,2024-11-02T00:00:00
3838,393,6,Vertex Holdings - Platform Deal,Qualification,,2022-11-04,2022-06-03,Webinar,Best Case,False,False,,,50,POC setup,New Business,2022-06-03T00:00:00
3839,464,6,Summit Networks - New Business,Qualification,49275,2023-12-15,2023-03-26,Product-Led,Best Case,False,False,CompetitorD,,15,Contract signing,New Business,2023-03-26T00:00:00
3840,58,10,Acme Group - Platform Deal,Prospecting,78332,2023-09-19,2023-04-25,Event,Pipeline,False,False,CompetitorC,,38,Contract signing,New Business,2023-04-25T00:00:00
1667,770,12,Pacific Corp - Initial License,Closed Won,,2024-12-31,2024-12-20,Product-Led,Closed,True,True,CompetitorA,,46,,New Business,2024-12-20T00:00:00
