tracker_id,call_id,tracker_name,tracker_category,mention_count
19190,8325,Competitor - CompetitorD,Competitor,8
19191,8325,Risk - Legal Blockers,Risk,2
19192,8325,Contract Review Started,Buying Signal,2
19193,8325,Reference Call Requested,Buying Signal,3
19194,8325,Risk - Champion Leaving,Risk,2
19195,8325,Objection - Switching Cost,Objection,7
19196,8325,Competitor - CompetitorB,Competitor,2
19197,8325,Discount - Multi-Year Ask,Discount,1
19198,8326,Objection - Need More Stakeholder Buy-in,Objection,5
19199,8326,Objection - Missing Feature,Objection,6
19200,8330,Security - Data Residency,Security,5
19201,8332,Discount - Competitive Match,Discount,1
19202,8332,Security - SOC2 Compliance,Security,7
19203,8332,Technical - API Integration,Technical,3
19204,8335,Budget - Freeze Mentioned,Budget,6
19205,8337,Pricing - Too Expensive Objection,Pricing,1
19206,8337,Risk - Champion Leaving,Risk,2
19207,8337,Competitor - CompetitorA,Competitor,4
19208,8337,Discount - End of Quarter,Discount,5
19209,8337,Risk - Stakeholder Pushback,Risk,2
19210,8337,Pricing - Compared to Competitor,Pricing,4
19211,8339,Decision Maker Involved,Buying Signal,8
19212,8339,Objection - Need More Stakeholder Buy-in,Objection,4
19213,8339,Technical - Data Migration Plan,Technical,4
19214,8339,Pricing - Volume Discount,Pricing,2
19215,8339,Competitor - Open Source Alternative,Competitor,8
19216,8339,Procurement Process Started,Buying Signal,5
19217,8340,Pricing - Too Expensive Objection,Pricing,1
19218,8340,Technical - API Integration,Technical,4
19219,8340,Technical - Performance Requirements,Technical,7
19220,8340,Competitor - CompetitorA,Competitor,4
19221,8340,Budget - Reallocating Funds,Budget,6
19222,8342,Competitor - CompetitorE,Competitor,6
19223,8342,Risk - Legal Blockers,Risk,3
19224,8342,Budget - Needs Approval,Budget,2
19225,8342,Decision Timeline Confirmed,Buying Signal,7
19226,8342,Risk - Budget Freeze,Risk,5
19227,8343,Competitor - CompetitorA,Competitor,7
19228,8343,Decision Timeline Confirmed,Buying Signal,6
19229,8343,Pricing - Compared to Competitor,Pricing,2
19230,8343,Pricing - Too Expensive Objection,Pricing,1
19231,8345,Technical - API Integration,Technical,1
19232,8345,Next Steps Discussed,Buying Signal,5
19233,8350,Objection - Too Complex,Objection,8
19234,8350,Objection - Need More Stakeholder Buy-in,Objection,2
19235,8350,,,2
19236,8350,Technical - SSO / SAML Setup,Technical,5
19237,8350,Budget - Needs Approval,Budget,8
19238,8350,Technical - Performance Requirements,Technical,8
19239,8350,,,8
19240,8350,POC Requested,Buying Signal,2
19241,8353,Pricing - Volume Discount,Pricing,4
19242,8353,Security - Data Residency,Security,3
19243,8354,Pricing - Requested Quote,Pricing,2
19244,8354,Risk - Champion Leaving,Risk,8
19245,8354,Decision Timeline Confirmed,Buying Signal,4
19246,8354,Competitor - CompetitorB,Competitor,3
19247,8354,Pricing - Too Expensive Objection,Pricing,8
19248,8355,Competitor - CompetitorB,Competitor,6
19249,8356,Pricing - Compared to Competitor,Pricing,3
19250,8356,Risk - Budget Freeze,Risk,8
19251,8356,Technical - API Integration,Technical,3
19252,8356,Technical - SSO / SAML Setup,Technical,4
19253,8357,Pricing - Enterprise Tier,Pricing,5
19254,8357,POC Requested,Buying Signal,2
19255,8357,Objection - Too Complex,Objection,3
19256,8358,Competitor - CompetitorE,Competitor,7
19257,8358,Budget - Reallocating Funds,Budget,6
19258,8358,Discount - Multi-Year Ask,Discount,2
19259,8359,Budget - Freeze Mentioned,Budget,4
19260,8359,Pricing - Compared to Competitor,Pricing,4
19261,8359,Budget - Reallocating Funds,Budget,2
19262,8360,Risk - Champion Leaving,Risk,3
19263,8360,Budget - Needs Approval,Budget,2
19264,8360,Discount - Competitive Match,Discount,4
19265,8360,Budget - Freeze Mentioned,Budget,2
19266,8360,Competitor - CompetitorD,Competitor,2
19267,8362,Budget - Needs Approval,Budget,1
19268,8362,Security - SOC2 Compliance,Security,1
19269,8362,Risk - Champion Leaving,Risk,1
19270,8363,,,2
19271,8363,Discount - Multi-Year Ask,Discount,8
19272,8363,Pricing - Requested Quote,Pricing,8
19273,8364,Objection - Need More Stakeholder Buy-in,Objection,3
19274,8364,Decision Maker Involved,Buying Signal,3
19275,8365,Technical - SSO / SAML Setup,Technical,1
19276,8365,Competitor - CompetitorC,Competitor,4
19277,8365,Procurement Process Started,Buying Signal,3
19278,8365,Technical - Data Migration Plan,Technical,7
19279,8365,Competitor - Open Source Alternative,Competitor,2
19280,8365,Risk - Legal Blockers,Risk,7
19281,8365,Budget - Freeze Mentioned,Budget,6
19282,8368,Discount - End of Quarter,Discount,7
19283,8368,Budget - Needs Approval,Budget,2
19284,8368,Risk - Budget Freeze,Risk,6
19285,8368,Pricing - Compared to Competitor,Pricing,4
19286,8369,Competitor - CompetitorB,Competitor,4
19287,8370,Discount - End of Quarter,Discount,3
19288,8370,Budget - Freeze Mentioned,Budget,2
19289,8370,POC Requested,Buying Signal,1
19290,8371,Procurement Process Started,Buying Signal,7
19291,8371,Competitor - CompetitorB,Competitor,5
19292,8371,Risk - Stakeholder Pushback,Risk,8
19293,8372,Technical - Performance Requirements,Technical,4
19294,8372,Budget - Freeze Mentioned,Budget,6
19295,8373,Objection - Missing Feature,Objection,5
19296,8373,Competitor - CompetitorD,Competitor,8
19297,8373,Discount - Multi-Year Ask,Discount,2
19298,8374,Security - Penetration Testing,Security,1
19299,8374,Technical - Custom Workflow Needs,Technical,1
19300,8374,Budget - Approved,Budget,4
19301,8375,Budget - Approved,Budget,2
19302,8375,Objection - Too Complex,Objection,8
19303,8375,Budget - Reallocating Funds,Budget,4
19304,8375,Competitor - CompetitorA,Competitor,4
19305,8375,Technical - Performance Requirements,Technical,1
19306,8375,Pricing - Compared to Competitor,Pricing,4
19307,8376,Decision Timeline Confirmed,Buying Signal,4
19308,8376,Competitor - CompetitorD,Competitor,5
19309,8376,Decision Maker Involved,Buying Signal,2
19310,8376,Competitor - CompetitorE,Competitor,6
19311,8376,Objection - Missing Feature,Objection,5
19312,8377,Competitor - CompetitorD,Competitor,5
19313,8377,Technical - Data Migration Plan,Technical,8
19314,8377,Objection - Switching Cost,Objection,2
19315,8377,Technical - Performance Requirements,Technical,1
19316,8377,Next Steps Discussed,Buying Signal,-3
19317,8378,Budget - Reallocating Funds,Budget,5
19318,8378,Security - Penetration Testing,Security,1
19319,8378,Objection - Too Complex,Objection,3
19320,8378,Technical - Performance Requirements,Technical,5
19321,8378,Competitor - CompetitorC,Competitor,4
19322,8378,Pricing - Compared to Competitor,Pricing,2
19323,8378,Procurement Process Started,Buying Signal,7
19324,8380,Objection - Missing Feature,Objection,1
19325,8380,Decision Timeline Confirmed,Buying Signal,2
19326,8380,Competitor - Open Source Alternative,Competitor,7
19327,8380,Next Steps Discussed,Buying Signal,6
19328,8380,Pricing - Enterprise Tier,Pricing,8
19329,8380,Competitor - CompetitorD,Competitor,4
19330,8383,,,1
19331,8383,Budget - Needs Approval,Budget,4
19332,8383,Pricing - Volume Discount,Pricing,-4
19333,8383,Risk - Stakeholder Pushback,Risk,6
19334,8383,Technical - Performance Requirements,Technical,1
19335,8385,Competitor - CompetitorE,Competitor,8
19336,8385,Reference Call Requested,Buying Signal,3
19337,8386,Risk - No Decision Likely,Risk,8
19338,8386,Competitor - CompetitorD,Competitor,2
19339,8386,Risk - Delayed Timeline,Risk,5
19340,8386,Objection - Too Complex,Objection,5
19341,8387,Competitor - CompetitorC,Competitor,2
19342,8388,Technical - Data Migration Plan,Technical,7
19343,8388,Competitor - CompetitorA,Competitor,1
19344,8388,Pricing - Enterprise Tier,Pricing,2
19345,8389,Objection - Missing Feature,Objection,1
19346,8389,Objection - Switching Cost,Objection,7
19347,8389,Budget - Needs Approval,Budget,2
19348,8389,Pricing - Requested Quote,Pricing,7
19349,8389,Discount - Competitive Match,Discount,5
19350,8390,Discount - Multi-Year Ask,Discount,5
19351,8392,Reference Call Requested,Buying Signal,8
19352,8392,Competitor - CompetitorE,Competitor,8
19353,8392,Budget - Approved,Budget,5
19354,8392,Decision Maker Involved,Buying Signal,4
19355,8395,Competitor - CompetitorD,Competitor,7
19356,8395,Pricing - Too Expensive Objection,Pricing,7
19357,8395,Budget - Freeze Mentioned,Budget,4
19358,8395,Security - Data Residency,Security,6
19359,8395,Objection - Team Adoption Concern,Objection,4
19360,8395,Discount - End of Quarter,Discount,5
19361,8395,Objection - Need More Stakeholder Buy-in,Objection,8
19362,8396,Pricing - Compared to Competitor,Pricing,5
19363,8396,Pricing - Requested Quote,Pricing,1
19364,8396,Risk - No Decision Likely,Risk,2
19365,8396,Discount - Competitive Match,Discount,4
19366,8396,Technical - Data Migration Plan,Technical,4
19367,8396,Competitor - CompetitorE,Competitor,7
19368,8396,Budget - Reallocating Funds,Budget,8
19369,8396,Risk - Legal Blockers,Risk,7
19370,8397,Pricing - Volume Discount,Pricing,1
19371,8397,Technical - Data Migration Plan,Technical,7
19372,8397,Procurement Process Started,Buying Signal,1
19373,8398,Risk - Competitor Evaluation,Risk,7
19374,8398,Competitor - CompetitorC,Competitor,1
19375,8398,Decision Timeline Confirmed,Buying Signal,4
19376,8398,Decision Maker Involved,Buying Signal,2
19377,8398,,,5
19378,8400,Risk - Budget Freeze,Risk,3
19379,8400,Competitor - CompetitorE,Competitor,2
19380,8400,Technical - SSO / SAML Setup,Technical,5
19381,8401,Competitor - Open Source Alternative,Competitor,-3
19382,8401,Objection - Team Adoption Concern,Objection,6
19383,8402,Risk - Champion Leaving,Risk,7
19384,8404,Objection - Need More Stakeholder Buy-in,Objection,-5
19385,8404,Competitor - Open Source Alternative,Competitor,8
19386,8404,Competitor - CompetitorB,Competitor,8
19387,8405,Pricing - Too Expensive Objection,Pricing,8
19388,8405,Objection - Too Complex,Objection,5
19389,8406,Risk - Champion Leaving,Risk,7
19390,8407,Risk - Champion Leaving,Risk,5
19391,8407,Pricing - Volume Discount,Pricing,7
19392,8409,Competitor - CompetitorE,Competitor,8
19393,8409,Reference Call Requested,Buying Signal,4
19394,8411,Discount - End of Quarter,Discount,1
19395,8411,Discount - Competitive Match,Discount,2
19396,8411,Competitor - CompetitorA,Competitor,7
19397,8411,Objection - Team Adoption Concern,Objection,5
19398,8411,Risk - Delayed Timeline,Risk,8
19399,8412,Risk - No Decision Likely,Risk,6
19400,8412,Objection - Team Adoption Concern,Objection,1
19401,8412,,,4
19402,8413,Objection - Missing Feature,Objection,2
19403,8413,Competitor - Open Source Alternative,Competitor,4
19404,8413,Discount - Multi-Year Ask,Discount,5
19405,8413,Pricing - Enterprise Tier,Pricing,6
19406,8413,Budget - Needs Approval,Budget,8
19407,8415,Competitor - CompetitorC,Competitor,1
19408,8415,Competitor - CompetitorD,Competitor,4
19409,8417,Discount - Competitive Match,Discount,6
19410,8417,Objection - Need More Stakeholder Buy-in,Objection,5
19411,8417,Technical - SSO / SAML Setup,Technical,4
19412,8417,Security - SOC2 Compliance,Security,2
19413,8417,Risk - Delayed Timeline,Risk,5
19414,8418,Contract Review Started,Buying Signal,3
19415,8418,Pricing - Compared to Competitor,Pricing,-7
19416,8418,POC Requested,Buying Signal,3
19417,8420,Reference Call Requested,Buying Signal,3
19418,8420,Decision Timeline Confirmed,Buying Signal,8
19419,8420,Risk - Delayed Timeline,Risk,5
19420,8420,Pricing - Volume Discount,Pricing,8
19421,8420,Risk - Budget Freeze,Risk,7
19422,8420,Pricing - Requested Quote,Pricing,8
19423,8420,Competitor - CompetitorA,Competitor,8
19424,8421,Risk - Stakeholder Pushback,Risk,7
19425,8421,Competitor - CompetitorC,Competitor,1
19426,8421,Contract Review Started,Buying Signal,3
19427,8421,Technical - API Integration,Technical,3
19428,8422,Competitor - CompetitorC,Competitor,1
19429,8422,Risk - Stakeholder Pushback,Risk,1
19430,8422,Technical - API Integration,Technical,3
19431,8425,Budget - Freeze Mentioned,Budget,3
19432,8425,Discount - Multi-Year Ask,Discount,1
19433,8425,Budget - Needs Approval,Budget,2
19434,8425,Security - Penetration Testing,Security,4
19435,8426,Risk - Competitor Evaluation,Risk,5
19436,8426,Competitor - CompetitorA,Competitor,2
19437,8428,Pricing - Requested Quote,Pricing,3
19438,8428,Risk - No Decision Likely,Risk,6
19439,8428,Procurement Process Started,Buying Signal,5
19440,8429,Risk - Delayed Timeline,Risk,7
19441,8429,Objection - Too Complex,Objection,-4
19442,8429,Competitor - Open Source Alternative,Competitor,-4
19443,8430,Technical - SSO / SAML Setup,Technical,-1
19444,8430,Pricing - Too Expensive Objection,Pricing,7
19445,8430,Security - SOC2 Compliance,Security,3
19446,8431,Risk - Legal Blockers,Risk,4
19447,8431,Competitor - CompetitorB,Competitor,8
19448,8431,Risk - No Decision Likely,Risk,7
19449,8431,Competitor - Open Source Alternative,Competitor,5
19450,8431,Technical - SSO / SAML Setup,Technical,1
19451,8433,Security - GDPR Compliance,Security,8
19452,8433,Technical - SSO / SAML Setup,Technical,6
19453,8433,,,2
19454,8433,Pricing - Volume Discount,Pricing,8
19455,8433,Objection - Team Adoption Concern,Objection,3
19456,8434,Discount - End of Quarter,Discount,2
19457,8434,Pricing - Requested Quote,Pricing,4
19458,8434,Risk - No Decision Likely,Risk,-7
19459,8435,Objection - Need More Stakeholder Buy-in,Objection,3
19460,8435,Discount - Competitive Match,Discount,2
19461,8435,Technical - API Integration,Technical,6
19462,8436,Risk - Delayed Timeline,Risk,4
19463,8436,Risk - No Decision Likely,Risk,3
19464,8436,Procurement Process Started,Buying Signal,6
19465,8436,Objection - Missing Feature,Objection,7
19466,8439,Competitor - CompetitorC,Competitor,1
19467,8440,Objection - Team Adoption Concern,Objection,5
19468,8440,Risk - Competitor Evaluation,Risk,2
19469,8440,Competitor - Open Source Alternative,Competitor,7
19470,8442,Risk - Delayed Timeline,Risk,8
19471,8442,Pricing - Too Expensive Objection,Pricing,3
19472,8442,Objection - Missing Feature,Objection,6
19473,8442,POC Requested,Buying Signal,6
19474,8443,Pricing - Compared to Competitor,Pricing,5
19475,8443,POC Requested,Buying Signal,8
19476,8443,Budget - Reallocating Funds,Budget,1
19477,8443,Competitor - CompetitorC,Competitor,5
19478,8444,Technical - API Integration,Technical,6
19479,8444,Decision Timeline Confirmed,Buying Signal,8
19480,8444,Pricing - Requested Quote,Pricing,2
19481,8444,Discount - Multi-Year Ask,Discount,8
19482,8444,Risk - Legal Blockers,Risk,3
19483,8444,,,3
19484,8444,Budget - Approved,Budget,-3
19485,8445,Budget - Needs Approval,Budget,6
19486,8445,Security - Data Residency,Security,4
19487,8446,Objection - Missing Feature,Objection,5
19488,8446,POC Requested,Buying Signal,7
19489,8446,Competitor - CompetitorB,Competitor,7
19490,8446,Competitor - CompetitorC,Competitor,1
19491,8447,Competitor - CompetitorD,Competitor,3
19492,8447,Budget - Approved,Budget,2
19493,8447,Reference Call Requested,Buying Signal,8
19494,8448,Competitor - CompetitorB,Competitor,2
19495,8448,Pricing - Enterprise Tier,Pricing,1
19496,8448,Objection - Too Complex,Objection,2
19497,8448,Pricing - Requested Quote,Pricing,6
19498,8448,Reference Call Requested,Buying Signal,6
19499,8449,Decision Maker Involved,Buying Signal,6
19500,8449,Pricing - Enterprise Tier,Pricing,5
19501,8449,Risk - Stakeholder Pushback,Risk,1
19502,8449,Technical - Performance Requirements,Technical,6
19503,8452,Budget - Needs Approval,Budget,2
19504,8452,Pricing - Enterprise Tier,Pricing,2
19505,8452,Pricing - Compared to Competitor,Pricing,3
19506,8452,Technical - SSO / SAML Setup,Technical,-4
19507,8453,Technical - Custom Workflow Needs,Technical,7
19508,8454,Competitor - CompetitorA,Competitor,3
19509,8454,Objection - Need More Stakeholder Buy-in,Objection,8
19510,8454,Technical - SSO / SAML Setup,Technical,5
19511,8454,Pricing - Enterprise Tier,Pricing,8
19512,8456,Budget - Needs Approval,Budget,1
19513,8456,Pricing - Too Expensive Objection,Pricing,8
19514,8456,Procurement Process Started,Buying Signal,7
19515,8456,Contract Review Started,Buying Signal,8
19516,8456,Discount - End of Quarter,Discount,7
19517,8456,Pricing - Compared to Competitor,Pricing,3
19518,8457,Next Steps Discussed,Buying Signal,6
19519,8457,Competitor - CompetitorA,Competitor,1
19520,8457,Technical - Custom Workflow Needs,Technical,6
19521,8457,Competitor - Open Source Alternative,Competitor,3
