call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
8637,287,11,2022-03-27T14:45:00,20,Inbound,Check-In,Rescheduled,1,,,0,False
8638,2484,3,2022-10-27T16:15:00,32,Outbound,Technical Deep Dive,Completed,7,0.44,166,9,True
8639,4242,10,2024-02-07T10:45:00,39,Inbound,Negotiation,Completed,7,0.37,57,8,True
8640,1162,4,2024-08-20T12:00:00,28,Outbound,Demo,Rescheduled,1,,,0,False
8641,3978,2,2023-03-07T13:15:00,23,Inbound,Discovery,Completed,4,0.74,73,6,True
8642,4382,8,2022-03-13T13:30:00,50,Inbound,Negotiation,Completed,8,0.6,136,7,True
8643,4187,13,2024-03-15T15:00:00,54,Outbound,Negotiation,Completed,3,0.74,84,10,False
8644,3527,6,2023-04-03T14:15:00,23,Outbound,Follow-Up,Completed,2,0.65,49,4,True
8645,2703,16,2024-11-25T11:15:00,50,Outbound,Technical Deep Dive,Completed,7,0.66,114,13,False
8646,3333,2,2024-12-20T14:00:00,37,Inbound,Technical Deep Dive,Completed,4,0.46,173,21,False
8647,2105,13,2024-05-02T09:30:00,58,Outbound,Follow-Up,Completed,8,0.7,231,8,True
8648,451,15,2024-12-06T11:00:00,37,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
8649,4589,16,2024-12-31T16:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
8650,4300,13,2024-11-07T12:00:00,28,Outbound,Demo,Completed,2,0.75,186,9,True
8651,4444,3,2023-08-08T09:45:00,54,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8652,1350,8,2024-10-15T13:00:00,59,Inbound,Discovery,Completed,3,0.51,162,16,True
8653,1671,1,2023-05-22T14:15:00,51,Inbound,Discovery,Completed,5,0.6,112,13,False
8654,2490,12,2024-12-27T09:45:00,24,Outbound,QBR,Completed,8,0.64,75,9,True
8655,4095,7,2023-05-18T11:45:00,17,Inbound,Check-In,Completed,8,0.53,119,13,True
8656,3907,16,2024-12-31T12:15:00,52,Outbound,Discovery,Completed,7,0.69,52,8,True
8657,3774,9,2024-06-26T14:15:00,30,Outbound,Negotiation,Completed,8,0.37,179,11,True
8658,3000,15,2022-04-19T13:15:00,15,Outbound,Technical Deep Dive,Completed,8,0.5,204,3,True
8659,781,15,2024-03-13T09:45:00,3,Outbound,Follow-Up,Voicemail,1,,,0,False
8660,500,7,2024-12-03T15:00:00,-20,Inbound,Check-In,Completed,5,0.49,45,7,True
8661,47,8,2024-06-04T09:00:00,60,Inbound,Check-In,Completed,5,0.37,226,12,False
8662,675,3,2024-05-29T10:00:00,53,Outbound,Negotiation,Completed,4,0.56,63,7,True
8663,4237,13,2021-12-02T13:15:00,22,Outbound,Technical Deep Dive,Completed,3,0.64,56,7,False
8664,3633,14,2030-06-15T10:00:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
8665,1965,7,2024-03-24T12:00:00,31,Outbound,Negotiation,Completed,7,0.46,122,11,False
8666,2710,6,2024-12-21T10:45:00,28,Outbound,Discovery,Completed,2,0.8,128,11,False
8667,4251,7,2022-12-11T15:15:00,22,Outbound,Follow-Up,Completed,6,0.41,238,17,True
8668,307,8,2024-10-01T15:30:00,32,Outbound,QBR,Completed,6,0.72,261,9,False
8669,3019,11,2024-10-08T13:00:00,19,Outbound,Check-In,Completed,5,0.66,226,15,True
8670,1710,10,2024-07-25T13:45:00,23,Outbound,Follow-Up,Completed,7,0.43,156,5,True
8671,958,13,2030-06-15T10:00:00,22,Outbound,Discovery,Completed,2,0.43,104,3,False
8672,3986,13,2024-06-21T09:30:00,33,Inbound,QBR,Completed,4,0.72,46,11,True
8673,357,11,2024-06-07T17:30:00,38,Outbound,Technical Deep Dive,Completed,4,0.66,52,8,False
8674,4174,3,2024-12-06T11:00:00,60,Outbound,QBR,Completed,8,0.61,128,10,True
8675,2314,5,2024-07-23T14:45:00,32,Outbound,Follow-Up,Completed,6,0.51,212,13,False
8676,1817,4,2024-04-02T10:15:00,37,Inbound,Demo,Rescheduled,1,,,0,False
8677,1919,8,2024-01-22T10:00:00,60,Outbound,Discovery,Completed,5,0.52,47,14,True
8678,774,11,2024-04-03T14:45:00,21,Outbound,Follow-Up,Completed,2,0.55,213,17,True
8679,3560,4,2024-01-07T16:15:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
8680,2157,12,2024-10-12T15:45:00,,Outbound,QBR,Completed,8,0.76,180,9,False
8681,499,13,2024-05-04T12:15:00,54,Outbound,Check-In,Completed,7,0.69,99,14,False
8682,1554,7,2022-12-10T15:30:00,20,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8683,196,15,2024-12-31T11:15:00,22,Outbound,Demo,Completed,7,0.67,167,15,True
8684,186,5,2024-12-13T11:45:00,57,Outbound,Negotiation,Completed,5,0.45,64,11,True
8685,2151,3,2024-04-21T13:30:00,33,Outbound,Follow-Up,Completed,2,0.54,127,13,True
8686,1983,3,2024-11-06T11:30:00,40,Outbound,Negotiation,Completed,3,0.58,155,10,True
8687,363,11,2024-07-10T10:00:00,0,Outbound,Discovery,No Show,1,,,0,False
8688,2772,6,2024-01-21T15:30:00,37,Outbound,Technical Deep Dive,Completed,8,0.55,221,13,False
8689,52,16,2024-12-26T15:45:00,22,Inbound,Follow-Up,Completed,5,0.89,89,3,False
8690,2943,7,2024-10-23T15:30:00,57,Inbound,Follow-Up,Completed,3,0.59,203,19,False
8691,884,14,2023-05-03T14:00:00,37,Inbound,Discovery,Rescheduled,1,,,0,False
8692,4428,9,2024-04-14T09:30:00,55,Inbound,Follow-Up,Completed,7,0.66,117,7,True
8693,3139,14,2024-12-19T16:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
8694,1901,13,2024-01-06T13:15:00,33,Outbound,Negotiation,Completed,8,0.62,81,9,True
8695,55,9,2024-02-04T12:45:00,19,Outbound,Follow-Up,Completed,2,0.73,78,13,False
8696,4967,6,2024-12-09T13:00:00,57,Outbound,Discovery,Completed,3,0.73,103,3,True
8697,1483,2,2024-04-18T11:45:00,53,Outbound,Follow-Up,Completed,2,0.37,82,8,True
8698,4536,5,2023-08-13T12:00:00,15,Outbound,Discovery,Completed,3,0.43,34,18,False
8699,2331,15,2024-09-24T13:45:00,52,Inbound,Check-In,Completed,3,0.61,40,5,True
8700,4572,1,2024-10-22T12:15:00,44,Outbound,Follow-Up,Completed,8,0.46,117,22,True
8701,2298,11,2024-12-07T14:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
8702,3627,16,2021-12-30T09:00:00,0,Inbound,QBR,No Show,1,,,0,False
8703,4826,9,2024-03-02T15:15:00,31,Outbound,Negotiation,Completed,4,0.82,40,9,False
8704,4409,10,2024-12-12T11:45:00,48,Inbound,Follow-Up,Completed,5,0.72,221,2,False
8705,1910,3,2023-03-13T16:15:00,52,Outbound,Follow-Up,Completed,8,0.33,179,15,True
8706,4648,8,2022-07-10T11:45:00,43,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8707,1235,1,2024-05-26T13:45:00,60,Outbound,Discovery,Completed,2,0.4,156,15,False
8708,1968,2,2024-12-28T14:00:00,26,Outbound,Technical Deep Dive,Completed,6,0.38,130,13,False
8709,3037,11,2023-01-16T14:30:00,36,Inbound,Follow-Up,Completed,5,0.48,66,4,False
8710,3392,7,2024-06-27T14:45:00,22,Outbound,Negotiation,Rescheduled,1,,,0,False
8711,4084,9,2022-09-20T16:30:00,54,Outbound,Negotiation,Completed,2,0.65,241,7,False
8712,229,13,2022-10-09T10:45:00,39,Outbound,Demo,Rescheduled,1,,,0,False
8713,932,7,2023-10-14T10:45:00,19,Outbound,Technical Deep Dive,Completed,2,0.73,37,14,False
8714,488,16,2024-10-08T10:00:00,47,Outbound,Demo,Completed,3,0.49,35,13,True
8715,889,2,2024-12-13T09:00:00,55,Outbound,Negotiation,Completed,4,0.58,110,14,True
8716,4115,15,2024-12-27T14:00:00,15,Outbound,Technical Deep Dive,Completed,2,0.56,67,9,True
8717,4590,14,2022-09-15T12:45:00,27,Inbound,QBR,Rescheduled,1,,,0,False
8718,4647,16,2024-12-11T12:30:00,20,Inbound,Negotiation,Completed,8,0.65,239,9,True
8719,3152,1,2024-04-20T15:45:00,50,Outbound,Technical Deep Dive,Completed,7,0.49,124,15,True
8720,1573,6,2022-01-22T12:30:00,52,Inbound,Negotiation,Completed,8,0.58,33,13,False
8721,2524,6,2024-12-28T15:15:00,57,Inbound,Demo,Rescheduled,1,,,0,False
8722,2866,14,2024-08-22T15:45:00,57,Outbound,QBR,Completed,3,0.88,213,5,False
8723,4049,5,2024-12-02T15:00:00,54,Outbound,Demo,Completed,5,0.53,135,9,True
8724,1678,5,2020-06-10T15:30:00,41,Outbound,Discovery,Completed,8,0.36,182,10,False
8725,1740,10,2023-09-25T13:30:00,0,Outbound,Check-In,No Show,1,,,0,False
8726,2488,7,2030-06-15T10:00:00,0,Outbound,Follow-Up,No Show,1,,,0,False
8727,3809,5,2023-09-15T09:00:00,41,Outbound,Check-In,Completed,7,1.47,93,3,False
8728,4154,1,2023-05-25T09:45:00,59,Outbound,Discovery,Completed,4,0.31,84,15,False
8729,1852,11,2024-03-02T15:45:00,0,Outbound,Discovery,No Show,1,,,0,False
8730,1696,6,2030-06-15T10:00:00,34,Inbound,Negotiation,Completed,6,0.46,103,9,True
8731,3339,1,2024-12-04T15:45:00,0,Inbound,Discovery,No Show,1,,,0,False
8732,4641,12,2024-10-05T12:15:00,38,Inbound,QBR,Completed,2,0.59,216,11,False
8733,4407,13,2024-12-22T14:30:00,17,Outbound,Discovery,Completed,8,0.61,103,9,False
8734,1848,16,2024-12-24T11:00:00,,Outbound,Follow-Up,Voicemail,1,,,0,False
8735,3009,1,2021-03-18T14:30:00,25,Outbound,QBR,Completed,8,0.58,116,22,False
8736,3147,11,2022-10-23T12:00:00,40,Inbound,Demo,Completed,6,0.63,235,17,False
8737,3370,12,2022-07-12T14:30:00,17,Outbound,Check-In,Completed,3,0.4,144,18,False
8738,3430,14,2023-11-05T14:30:00,54,Outbound,Follow-Up,Completed,2,0.47,120,13,True
8739,2654,6,2023-04-03T15:45:00,25,Inbound,Check-In,Completed,4,0.48,215,5,True
8740,3479,10,2022-01-12T12:45:00,0,Outbound,Discovery,No Show,1,,,0,False
8741,3948,12,2022-03-31T10:15:00,55,Outbound,Demo,Completed,8,0.54,62,18,True
8742,3418,10,2024-12-09T12:00:00,34,Outbound,Negotiation,Completed,6,0.69,113,8,True
8743,3264,12,2023-05-08T15:45:00,18,Outbound,QBR,Completed,8,0.54,65,14,False
8744,3166,6,2022-09-29T11:30:00,59,Inbound,Discovery,Completed,4,0.55,53,17,True
8745,3930,15,2024-12-02T09:15:00,20,Outbound,Check-In,Completed,5,0.42,172,8,True
8746,2847,14,2024-08-02T14:15:00,34,Outbound,Technical Deep Dive,Completed,8,0.59,33,13,False
8747,520,13,2024-11-08T13:45:00,54,Outbound,QBR,Completed,5,0.51,117,9,True
8748,4716,1,2024-05-21T09:45:00,43,Outbound,Discovery,Completed,3,0.47,223,16,False
8749,3791,1,2024-12-09T16:30:00,39,Outbound,Demo,Rescheduled,1,,,0,False
8750,136,5,2024-10-08T13:45:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
8751,711,16,2024-11-21T14:30:00,34,Outbound,Follow-Up,Completed,2,0.73,80,13,False
8752,4709,8,2024-12-03T09:45:00,25,Outbound,Negotiation,Completed,7,0.41,113,9,False
8753,2013,11,2023-09-26T13:15:00,28,Outbound,Technical Deep Dive,Completed,5,0.49,167,18,True
8754,177,2,2024-09-19T17:30:00,41,Outbound,Negotiation,Completed,2,0.38,155,21,False
8755,2404,4,2024-01-20T12:45:00,45,Inbound,QBR,Completed,4,0.59,193,10,True
8756,1298,2,2023-05-19T10:30:00,59,Outbound,Negotiation,Completed,6,0.65,65,9,True
8757,1242,15,2024-10-21T10:15:00,0,Inbound,Discovery,No Show,1,,,0,False
8758,1798,12,2022-04-01T16:45:00,28,Inbound,Negotiation,Completed,2,0.61,53,11,False
8759,4221,1,2024-01-14T13:15:00,29,Outbound,Follow-Up,Completed,6,0.36,207,8,True
8760,295,6,2024-12-24T09:45:00,50,Outbound,Follow-Up,Completed,5,0.55,229,13,False
8761,370,7,2023-08-29T09:00:00,0,Inbound,Discovery,No Show,1,,,0,False
8762,135,3,2024-04-28T16:45:00,28,Inbound,Negotiation,Rescheduled,1,,,0,False
8763,4308,15,2023-11-05T11:45:00,43,Outbound,Check-In,Completed,4,0.5,152,7,False
8764,3288,11,2021-01-13T13:00:00,0,Inbound,Demo,No Show,1,,,0,False
8765,959,11,2023-09-13T11:00:00,60,Outbound,Discovery,Completed,3,0.72,130,16,False
8766,1744,8,2023-03-11T11:30:00,39,Outbound,Negotiation,Completed,7,0.66,213,5,False
8767,4586,9,2024-12-16T08:15:00,51,Outbound,QBR,Completed,3,0.63,210,11,False
8768,3179,3,2023-07-02T15:15:00,40,Outbound,Follow-Up,Rescheduled,1,,,0,False
8769,3013,6,2024-12-06T10:15:00,33,Outbound,Technical Deep Dive,Completed,3,0.45,97,7,False
8770,3158,9,2023-01-09T12:15:00,58,Outbound,Technical Deep Dive,Completed,7,0.51,130,15,True
8771,3193,12,2021-10-15T17:00:00,,Inbound,Discovery,Rescheduled,1,,,0,False
8772,4666,12,2024-12-07T09:30:00,28,Outbound,Discovery,Completed,8,0.52,229,11,False
8773,3386,5,2024-12-14T15:15:00,44,Outbound,Technical Deep Dive,Completed,4,0.51,99,14,False
8774,3945,4,2024-10-07T12:45:00,36,Outbound,Technical Deep Dive,Completed,8,0.45,181,11,False
8775,2367,3,2024-02-18T16:00:00,29,Outbound,Check-In,Completed,8,0.53,222,14,True
8776,3522,15,2024-09-22T08:15:00,56,Outbound,Demo,Completed,3,0.63,105,9,False
8777,3259,15,2024-03-02T14:00:00,34,Outbound,Technical Deep Dive,Completed,5,0.58,61,4,True
8778,1727,15,2024-12-05T12:00:00,26,Outbound,Negotiation,Completed,3,0.53,218,10,False
8779,2091,10,2024-03-07T10:45:00,54,Outbound,Negotiation,Completed,7,0.58,68,4,True
8780,1778,3,2022-06-25T09:30:00,-34,Outbound,Check-In,Rescheduled,1,,,0,False
8781,2665,7,2021-11-21T10:00:00,20,Outbound,Demo,Completed,7,0.48,82,13,True
8782,3190,1,2024-12-09T14:15:00,23,Outbound,QBR,Completed,2,0.42,160,16,True
8783,820,3,2024-05-08T10:45:00,19,Outbound,Technical Deep Dive,Completed,6,0.3,90,9,True
8784,4812,15,2024-08-31T15:30:00,58,Inbound,Discovery,Completed,7,0.61,163,13,False
8785,330,3,2022-07-14T12:00:00,34,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8786,4789,15,2024-12-04T15:15:00,25,Inbound,Check-In,Completed,3,0.72,213,3,True
8787,2597,5,2024-03-24T14:30:00,18,Outbound,Check-In,Completed,2,0.48,209,9,False
8788,2668,7,2024-12-07T10:15:00,59,Inbound,Discovery,Rescheduled,1,,,0,False
8789,4476,8,2023-10-13T13:00:00,0,Outbound,Check-In,No Show,1,,,0,False
8790,1350,8,2024-10-20T12:00:00,57,Outbound,QBR,Completed,7,0.41,50,18,True
8791,448,9,2023-09-14T13:45:00,28,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8792,143,8,2024-08-28T14:00:00,,Outbound,Technical Deep Dive,Completed,3,0.61,82,17,True
8793,4578,13,2023-10-29T12:00:00,16,Inbound,Follow-Up,Completed,8,0.68,159,6,True
8794,1422,7,2024-10-27T13:15:00,32,Inbound,Technical Deep Dive,Completed,2,0.41,137,14,False
8795,945,14,2024-12-03T14:00:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
8796,4925,4,2023-08-21T15:15:00,47,Inbound,Negotiation,Completed,3,0.64,133,9,False
8797,2499,2,2024-03-29T10:00:00,34,Outbound,Technical Deep Dive,Completed,5,0.65,105,14,True
8798,4936,10,2021-05-14T12:30:00,54,Outbound,QBR,Completed,3,0.49,195,12,True
8799,939,7,2024-05-20T11:45:00,47,Outbound,Demo,Completed,4,0.55,172,14,True
8800,3968,7,2022-11-14T14:00:00,43,Outbound,QBR,Completed,3,0.46,190,12,False
8801,1442,10,2024-03-22T16:30:00,27,Outbound,Negotiation,Completed,3,0.5,186,17,True
8802,2159,3,2024-10-15T15:15:00,23,Outbound,Follow-Up,Completed,2,0.41,75,20,True
8803,1696,6,2023-08-11T09:30:00,19,Outbound,Follow-Up,Completed,7,0.66,185,16,False
8804,1066,3,2030-06-15T10:00:00,17,Inbound,Technical Deep Dive,Completed,2,0.57,238,13,True
8805,3038,8,2022-04-17T11:45:00,18,Outbound,Technical Deep Dive,Completed,4,0.48,57,12,False
8806,4236,7,2024-12-14T10:30:00,52,Outbound,Check-In,Completed,4,0.61,297,9,False
8807,3188,15,2022-11-24T14:45:00,37,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
8808,1039,15,2023-10-18T16:30:00,,Outbound,Check-In,Completed,7,0.46,85,13,True
8809,4235,1,2024-12-06T14:00:00,60,Outbound,Negotiation,Completed,3,0.61,43,24,False
8810,1401,13,2030-06-15T10:00:00,32,Outbound,Technical Deep Dive,Completed,6,0.75,153,7,False
8811,635,13,2024-12-02T12:30:00,30,Outbound,QBR,Completed,8,0.62,91,9,False
8812,2990,4,2022-09-30T10:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
8813,38,12,2024-12-01T15:30:00,56,Outbound,Negotiation,Completed,8,0.71,264,11,True
8814,4185,8,2024-10-19T11:15:00,52,Inbound,Check-In,Completed,6,0.41,205,15,True
8815,3376,5,2024-10-02T16:45:00,17,Outbound,Discovery,Completed,5,0.61,85,6,True
8816,4388,15,2024-11-29T12:30:00,45,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8817,1487,2,2022-06-20T15:30:00,59,Inbound,Negotiation,Completed,8,0.38,215,24,False
8818,231,9,2024-03-11T11:45:00,21,Outbound,QBR,Completed,5,0.5,148,13,False
8819,3415,13,2024-12-12T17:00:00,16,Outbound,Negotiation,Completed,2,0.64,143,10,False
8820,369,6,2024-12-15T14:30:00,26,Outbound,Discovery,Completed,6,0.62,95,10,False
8821,4317,6,2024-02-23T12:30:00,43,Outbound,Discovery,Completed,3,0.45,148,5,True
8822,4799,11,2024-05-08T15:30:00,35,Outbound,Negotiation,Completed,5,0.39,112,13,False
8823,487,3,2024-12-20T11:15:00,46,Outbound,Check-In,Completed,4,0.58,210,21,False
8824,3416,15,2024-10-09T15:30:00,37,Outbound,Check-In,Completed,6,0.43,30,6,True
8825,3113,1,2024-04-16T11:45:00,32,Inbound,Demo,Completed,8,0.44,81,16,False
8826,4640,5,2021-07-07T10:30:00,34,Inbound,QBR,Completed,3,0.52,168,15,True
8827,4083,8,2021-07-26T11:15:00,15,Outbound,Check-In,Rescheduled,1,,,0,False
8828,3350,14,2023-03-14T15:45:00,57,Outbound,QBR,Completed,8,0.67,106,14,False
8829,2119,8,2024-12-25T15:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
8830,1390,6,2024-12-07T12:30:00,58,Outbound,Demo,Completed,2,0.6,34,2,False
8831,487,3,2024-12-28T12:30:00,36,Outbound,Check-In,Completed,2,0.61,44,8,True
8832,180,1,2024-12-29T13:00:00,38,Outbound,Demo,Completed,6,0.73,265,3,True
8833,1450,13,2024-12-20T13:45:00,26,Outbound,Follow-Up,Completed,4,0.73,233,12,False
8834,151,4,2024-12-30T17:15:00,15,Inbound,Negotiation,Completed,4,0.66,163,4,False
8835,1822,5,2024-12-31T11:45:00,41,Outbound,Negotiation,Completed,2,0.72,285,14,False
8836,732,4,2021-10-28T11:00:00,45,Inbound,Negotiation,Rescheduled,1,,,0,False
8837,3639,7,2023-01-10T13:00:00,19,Inbound,Negotiation,Completed,3,0.39,90,10,True
8838,2788,11,2023-12-09T13:00:00,58,Inbound,Follow-Up,Completed,3,0.8,79,7,False
8839,2079,4,2024-05-07T13:00:00,39,Inbound,QBR,Completed,3,0.37,86,6,False
8840,1505,8,2024-12-01T12:30:00,-59,Inbound,Follow-Up,Completed,6,0.51,128,25,True
8841,3323,3,2022-07-20T15:15:00,59,Outbound,Negotiation,Completed,6,0.67,245,12,True
8842,1850,10,2024-12-04T12:00:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
8843,1088,4,2024-12-05T10:15:00,37,Inbound,QBR,Rescheduled,1,,,0,False
8844,2456,12,2022-02-27T12:00:00,24,Outbound,Negotiation,Completed,3,0.56,195,15,True
8845,87,6,2024-08-31T12:00:00,57,Inbound,Negotiation,Completed,5,0.36,80,17,False
8846,3280,10,2023-11-19T11:30:00,60,Outbound,Negotiation,Completed,5,0.48,96,13,False
8847,4885,3,2022-10-27T11:15:00,58,Outbound,Follow-Up,Completed,3,0.33,175,18,True
8848,138,4,2024-12-26T13:15:00,-30,Outbound,Check-In,Completed,7,0.65,97,14,False
8849,2744,7,2024-02-13T11:45:00,32,Inbound,Follow-Up,Completed,5,0.47,34,4,True
8850,1906,5,2024-12-05T15:45:00,50,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8851,1738,5,2024-09-13T08:45:00,50,Outbound,Discovery,Rescheduled,1,,,0,False
8852,320,16,2024-12-30T12:00:00,0,Outbound,Discovery,No Show,1,,,0,False
8853,2269,13,2024-12-16T16:30:00,40,Outbound,Check-In,Completed,2,0.58,67,9,False
8854,4817,10,2023-09-17T13:00:00,25,Outbound,Technical Deep Dive,Completed,4,0.49,195,17,False
8855,537,12,2023-03-16T11:45:00,34,Outbound,Demo,Completed,3,0.6,174,9,False
8856,4862,3,2024-05-24T11:30:00,52,Inbound,Demo,Completed,2,0.64,150,8,True
8857,1419,1,2030-06-15T10:00:00,24,Outbound,QBR,Completed,4,0.43,36,21,True
8858,928,8,2023-07-04T11:45:00,45,Outbound,Negotiation,Completed,6,0.47,167,25,True
8859,3149,15,2024-06-27T12:30:00,21,Outbound,Discovery,Completed,5,0.47,41,12,True
8860,294,6,2030-06-15T10:00:00,20,Outbound,Negotiation,Completed,2,0.64,195,4,True
8861,2962,4,2024-08-16T12:30:00,17,Outbound,Check-In,Completed,3,0.49,180,20,False
8862,3265,8,2024-02-12T12:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
8863,4538,12,2024-07-15T15:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
8864,1185,3,2024-01-01T08:30:00,24,Outbound,Demo,Completed,4,0.55,229,14,True
8865,1769,3,2024-09-05T12:45:00,15,Outbound,Discovery,Completed,7,0.51,131,9,False
8866,3710,4,2023-11-13T11:15:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
8867,2614,8,2024-12-27T13:15:00,28,Inbound,Follow-Up,Completed,4,0.46,213,13,False
8868,1966,8,2024-12-24T12:30:00,18,Outbound,Check-In,Completed,7,0.4,39,19,False
8869,1022,9,2022-04-15T15:00:00,59,Outbound,Negotiation,Completed,4,0.47,185,17,False
8870,3586,13,2022-05-11T11:30:00,0,Outbound,Check-In,No Show,1,,,0,False
8871,3871,11,2024-12-13T09:45:00,34,Inbound,Technical Deep Dive,Completed,2,0.53,142,3,False
8872,1635,15,2024-12-24T15:15:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
8873,1585,8,2024-10-07T15:30:00,22,Outbound,Check-In,Completed,7,0.61,107,4,False
8874,4627,2,2022-03-07T11:15:00,37,Inbound,QBR,Completed,6,0.57,35,14,True
8875,2116,7,2024-06-02T11:15:00,50,Outbound,Check-In,Completed,4,0.67,66,17,False
8876,2975,12,2024-06-05T12:30:00,31,Inbound,Negotiation,Rescheduled,1,,,0,False
8877,1538,5,2021-06-16T14:30:00,0,Inbound,Demo,No Show,1,,,0,False
8878,507,3,2024-09-04T14:15:00,25,Outbound,Technical Deep Dive,Completed,3,0.36,190,8,True
8879,2314,5,2024-09-10T17:00:00,24,Outbound,Demo,Completed,3,0.43,87,12,False
8880,641,7,2022-01-18T14:00:00,48,Outbound,Demo,Completed,2,0.57,286,5,False
8881,3479,10,2021-11-27T10:45:00,34,Inbound,Demo,Rescheduled,1,,,0,False
8882,1615,12,2024-12-05T12:00:00,54,Outbound,Discovery,Completed,3,0.56,113,11,True
8883,1486,13,2024-12-06T10:30:00,41,Outbound,QBR,Completed,5,0.75,150,1,False
8884,3003,10,2023-07-05T13:45:00,21,Inbound,Technical Deep Dive,Completed,5,0.68,205,9,False
8885,2246,5,2023-10-20T14:30:00,44,Inbound,Negotiation,Completed,4,0.85,223,6,False
8886,2102,8,2024-11-24T12:45:00,0,Outbound,Demo,No Show,1,,,0,False
8887,3146,15,2024-12-27T09:00:00,1,Inbound,Discovery,Voicemail,1,,,0,False
8888,1260,9,2024-04-28T10:15:00,52,Outbound,Check-In,Completed,4,0.6,292,1,True
8889,2770,4,2022-06-24T08:15:00,32,Inbound,QBR,Completed,4,0.55,132,19,True
8890,919,11,2023-01-21T15:15:00,56,Outbound,QBR,Completed,8,0.68,198,12,False
8891,1736,12,2023-05-25T12:30:00,,Outbound,Demo,Completed,2,0.52,229,8,False
8892,3620,1,2024-02-28T09:30:00,60,Outbound,Follow-Up,Completed,6,0.8,184,9,False
8893,413,1,2024-05-29T10:00:00,16,Outbound,Technical Deep Dive,Completed,2,0.55,216,20,False
8894,1118,11,2022-05-16T14:30:00,42,Outbound,QBR,Completed,8,0.48,143,5,True
8895,2085,3,2023-08-05T08:15:00,49,Outbound,QBR,Rescheduled,1,,,0,False
8896,1470,8,2023-05-14T09:45:00,23,Inbound,Follow-Up,Completed,8,0.6,134,8,False
8897,4539,7,2024-10-13T10:15:00,34,Inbound,Discovery,Completed,7,1.44,194,11,False
8898,831,16,2024-12-05T15:30:00,18,Outbound,Demo,Completed,7,0.54,126,12,False
8899,797,6,2021-02-03T17:00:00,22,Outbound,Discovery,Completed,7,0.71,106,13,False
8900,1059,9,2022-03-26T14:15:00,2,Outbound,Demo,Voicemail,1,,,0,False
8901,4956,5,2024-03-19T12:15:00,46,Outbound,Negotiation,Rescheduled,1,,,0,False
8902,2418,9,2024-10-31T09:45:00,60,Outbound,Discovery,Completed,4,0.51,121,12,False
