activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
24191,1537,184,Email Open,2020-08-28T14:15:00,
24192,1208,1,Email Open,2020-05-13T21:49:00,
24193,4723,109,Page Visit,2023-01-04T08:39:00,
24194,3143,149,Email Click,2024-05-17T02:15:00,
24195,3597,169,Ad Click,2023-01-20T06:50:00,linkedin
24196,761,160,Webinar Registration,2021-04-06T21:05:00,
24197,7527,137,Email Open,2020-10-16T22:36:00,
24198,6446,49,Content Download,2024-08-19T00:39:00,
24199,1492,116,Email Open,2024-12-21T00:00:00,
24200,4650,3,Email Click,2023-09-01T19:08:00,
24201,6885,147,Email Click,2023-11-06T21:54:00,
24202,222,118,Content Download,2023-11-17T01:02:00,
24203,2996,179,Ad Click,2022-01-22T11:55:00,twitter
24204,7915,33,Page Visit,2021-06-23T14:03:00,linkedin
24205,7464,167,Email Click,2020-10-05T05:18:00,
24206,3067,,Email Open,2020-05-07T15:37:00,
24207,1166,47,Email Click,2024-05-20T06:33:00,
24208,962,164,Email Open,2023-06-20T19:39:00,
24209,3821,170,Email Open,2020-01-16T10:54:00,
24210,5082,141,Form Fill,2023-01-19T15:41:00,facebook
24211,7315,68,Page Visit,2023-07-26T03:31:00,direct
24212,3719,99,Email Open,2020-12-17T04:04:00,
24213,7592,105,Page Visit,2020-03-12T06:08:00,google
24214,3402,,Content Download,2020-10-21T08:21:00,
24215,4177,137,Form Fill,2020-09-25T14:49:00,
24216,6135,30,Page Visit,2020-01-28T03:23:00,linkedin
24217,223,47,Ad Click,2024-03-27T20:36:00,linkedin
24218,772,165,Email Open,2020-10-09T00:26:00,
24219,5055,92,Email Open,2020-09-27T15:39:00,
24220,7837,105,Form Fill,2020-03-13T14:56:00,twitter
24221,1125,176,Ad Click,2021-07-19T16:52:00,facebook
24222,3169,169,Content Download,2023-01-10T05:15:00,
24223,1795,106,Email Click,2023-06-09T12:41:00,
24224,6749,102,Webinar Registration,2020-03-28T01:15:00,
24225,3561,184,Content Download,2020-09-04T04:22:00,
24226,2549,19,Email Click,2022-02-03T07:56:00,
24227,587,60,Content Download,2021-03-28T08:35:00,
24228,7540,,Email Open,2022-04-04T23:19:00,
24229,364,82,Page Visit,2021-11-09T15:42:00,direct
24230,1187,161,Email Click,2024-08-27T23:47:00,
24231,670,70,Email Open,2022-10-06T06:32:00,
24232,3894,129,Email Open,2024-02-09T14:46:00,
24233,7091,106,Webinar Registration,2023-08-19T03:11:00,
24234,266,142,Unsubscribe,2022-12-29T13:41:00,
24235,7633,9,Email Click,2023-12-28T16:31:00,
24236,4787,33,Form Fill,2021-07-21T01:21:00,linkedin
24237,2509,71,Webinar Registration,2021-10-10T21:01:00,
24238,4479,48,Content Download,2023-01-10T07:53:00,
24239,1241,50,Form Fill,2022-08-03T10:24:00,direct
24240,2257,47,Email Click,2030-03-15T14:30:00,
24241,3437,35,Form Fill,2023-01-09T14:09:00,referral
24242,2659,170,Webinar Registration,2020-01-03T18:57:00,
24243,1975,96,Page Visit,2021-10-29T00:11:00,referral
24244,3610,162,Ad Click,2023-02-10T12:37:00,direct
24245,1765,1,Email Open,2020-06-10T07:18:00,
24246,3307,46,Form Fill,2024-06-28T23:09:00,twitter
24247,694,77,Email Open,2023-12-05T08:53:00,
24248,5279,117,Content Download,2022-09-17T08:12:00,
24249,3312,96,Webinar Attended,2021-11-07T16:28:00,
24250,6021,115,Email Open,2023-11-30T03:47:00,
24251,6292,121,Unsubscribe,2021-04-10T21:43:00,
24252,3236,180,Webinar Registration,2024-12-01T13:59:00,
24253,4824,37,Email Open,2024-12-01T00:00:00,
24254,3412,179,Email Click,2022-02-12T01:08:00,
24255,4700,91,Content Download,2020-08-02T18:42:00,
24256,453,68,Email Open,2023-06-21T13:39:00,
24257,6777,104,Email Click,2023-06-05T10:38:00,
24258,3797,185,Form Fill,2022-05-18T13:13:00,referral
24259,2599,110,Email Open,2024-02-18T00:15:00,
24260,7294,35,Email Open,2023-01-08T23:46:00,
24261,5539,124,Form Fill,2021-11-17T20:36:00,twitter
24262,1985,192,Form Fill,2021-02-18T02:36:00,google
24263,7082,75,Page Visit,2024-12-10T23:02:00,referral
24264,1786,134,Email Bounce,2021-04-06T04:52:00,
24265,7536,21,Form Fill,2023-02-21T05:06:00,direct
24266,6214,170,Email Open,2020-02-13T05:33:00,
24267,5242,162,Email Open,2023-02-15T06:14:00,
24268,6282,65,Content Download,2024-12-05T05:01:00,
24269,3585,166,Email Open,2024-02-19T20:00:00,
24270,3324,93,Email Open,2024-01-06T03:39:00,
24271,560,52,Email Open,2024-01-05T14:55:00,
24272,4209,184,Email Click,2020-10-01T05:33:00,
24273,2189,16,Form Fill,2030-03-15T14:30:00,google
24274,4958,,Ad Click,2024-12-11T00:00:00,twitter
24275,6843,126,Email Open,2023-09-01T19:32:00,
24276,1803,124,Webinar Attended,2021-11-26T22:47:00,
24277,3202,7,Webinar Registration,2020-11-06T10:48:00,
24278,277,84,Form Fill,2024-01-14T08:47:00,google
24279,1105,93,Email Open,2024-02-03T18:17:00,
24280,3285,57,Email Open,2023-11-09T18:01:00,
24281,4585,9,Page Visit,2023-12-26T14:21:00,linkedin
24282,3556,105,Email Click,2020-03-10T00:57:00,
24283,2427,57,Email Open,2023-10-22T16:24:00,
24284,7445,197,Form Fill,2022-10-28T22:19:00,direct
24285,3336,122,Content Download,2020-09-26T16:26:00,
24286,7688,72,Email Open,2022-04-03T11:02:00,
24287,2238,165,Form Fill,2020-09-21T11:17:00,twitter
24288,6534,78,Content Download,2023-08-16T15:00:00,
24289,2412,140,Content Download,2021-07-13T20:14:00,
24290,654,160,Content Download,2021-03-18T22:39:00,
24291,2278,6,Form Fill,2023-07-16T07:40:00,google
24292,22,126,Form Fill,2023-12-01T09:21:00,facebook
24293,4411,,Email Click,2022-05-08T13:10:00,
24294,4058,16,Webinar Attended,2020-06-28T04:40:00,
24295,7783,5,Webinar Attended,2024-12-21T00:00:00,
24296,7872,151,Form Fill,2024-09-06T04:54:00,referral
24297,623,103,Form Fill,2022-12-25T06:23:00,google
24298,5330,64,Email Bounce,2023-09-06T09:40:00,
24299,2073,159,Ad Click,2022-07-29T23:55:00,
24300,3652,152,Email Open,2024-08-08T06:39:00,
24301,6849,189,Webinar Registration,2021-08-31T08:37:00,
24302,6781,115,Email Open,2023-11-23T07:15:00,
24303,6770,50,Webinar Attended,2022-06-23T21:15:00,
24304,194,30,Form Fill,2020-01-28T22:11:00,
24305,195,30,Content Download,2020-02-26T08:58:00,
24306,7467,43,Form Fill,2022-08-04T22:58:00,referral
24307,4779,6,Email Open,2023-06-23T00:13:00,
24308,579,163,Page Visit,2024-08-20T00:31:00,facebook
24309,2125,85,Page Visit,2020-09-29T06:33:00,referral
24310,4877,174,Email Open,2021-04-03T18:48:00,
24311,6345,127,Page Visit,2023-10-09T22:09:00,direct
24312,2510,88,Email Bounce,2022-08-19T23:33:00,
24313,6647,22,Form Fill,2021-09-20T08:12:00,twitter
24314,6465,77,Content Download,2023-11-28T00:24:00,
24315,3826,96,Email Bounce,2021-11-07T18:26:00,
24316,5760,38,Email Open,2020-04-30T00:28:00,
24317,7084,,Page Visit,2020-09-14T01:17:00,referral
24318,1400,181,Page Visit,2020-03-04T02:20:00,direct
24319,2975,108,Email Click,2021-06-25T10:50:00,
24320,6339,20,Webinar Registration,2021-07-07T20:40:00,
24321,3232,37,Form Fill,2024-12-25T00:00:00,referral
24322,5702,102,Ad Click,2020-04-01T02:26:00,twitter
24323,16,36,,2020-08-05T00:22:00,referral
24324,4630,40,Email Click,2020-05-20T11:54:00,
24325,3839,147,Content Download,2023-12-22T13:57:00,
24326,1451,168,Page Visit,2024-03-08T19:24:00,twitter
24327,4333,82,Email Open,2021-11-18T04:10:00,
24328,1148,87,Email Click,2021-07-30T21:09:00,
24329,1272,91,Email Open,2020-07-04T14:18:00,
24330,5348,122,Content Download,2020-07-27T16:18:00,
24331,1309,79,Email Open,2021-04-30T18:33:00,
24332,7163,29,Webinar Attended,2024-12-01T12:31:00,
24333,2303,92,Form Fill,2020-10-26T18:35:00,twitter
24334,543,77,Form Fill,2023-11-13T21:15:00,twitter
24335,4631,47,Content Download,2024-03-27T04:08:00,
24336,1090,18,Webinar Attended,2020-03-01T03:20:00,
24337,3092,84,Form Fill,2024-01-10T17:29:00,referral
24338,6880,159,Email Click,2022-07-03T02:11:00,
24339,1605,142,Content Download,2022-11-17T16:22:00,
24340,7507,21,Email Bounce,2023-01-30T13:00:00,
24341,2858,116,Form Fill,2024-12-21T22:57:00,direct
24342,2641,104,Email Open,2023-06-21T23:50:00,
24343,3616,193,Webinar Attended,2020-07-31T21:01:00,
24344,2692,181,Page Visit,2020-02-14T21:09:00,google
24345,2552,13,Email Click,2024-12-15T00:00:00,
24346,2446,,Form Fill,2023-11-20T10:12:00,twitter
24347,1452,79,Form Fill,2021-05-12T01:49:00,
24348,5645,185,Form Fill,2022-05-20T08:27:00,google
24349,7705,36,Email Click,2020-08-10T13:17:00,
24350,6069,25,Email Click,2022-10-22T03:27:00,
24351,346,104,Webinar Registration,2023-06-11T17:02:00,
24352,5989,162,Email Open,2023-02-02T16:35:00,
24353,3802,176,Email Open,2021-09-08T13:06:00,
24354,421,187,Form Fill,2023-02-28T20:41:00,twitter
24355,4870,85,Email Open,2020-10-20T09:42:00,
24356,5512,96,Email Open,2021-11-04T08:25:00,
24357,7109,27,Content Download,2021-12-13T14:37:00,
24358,434,32,Email Click,2024-05-19T00:34:00,
24359,7535,123,Email Open,2020-02-02T21:03:00,
24360,6910,18,Email Open,2020-01-26T10:06:00,
24361,6990,121,Email Open,2021-04-09T16:54:00,
24362,7493,143,Email Open,2022-07-03T10:28:00,
24363,1359,55,Page Visit,2023-11-24T23:59:00,linkedin
24364,5417,193,,2020-07-19T08:41:00,
24365,1910,73,Ad Click,2022-10-17T03:32:00,referral
24366,5415,174,Page Visit,2021-04-09T06:06:00,twitter
24367,3899,134,Email Click,2021-03-24T11:18:00,
24368,5945,22,Content Download,2021-10-07T06:58:00,
24369,5563,58,Page Visit,2023-05-22T06:40:00,direct
24370,2112,191,Webinar Registration,2023-12-12T08:35:00,
24371,4924,101,Email Open,2021-03-11T11:40:00,
24372,2933,136,Ad Click,2021-01-13T14:04:00,twitter
24373,1544,33,Form Fill,2021-07-02T06:54:00,direct
24374,1288,195,Email Click,2021-12-10T01:22:00,
24375,3170,182,Email Bounce,2022-03-24T18:47:00,
24376,5766,175,Email Bounce,2021-01-31T05:49:00,
24377,3029,163,Webinar Registration,2024-08-20T02:22:00,
24378,7849,11,Email Open,2024-02-05T18:24:00,
24379,7681,190,Form Fill,2024-09-24T03:19:00,referral
24380,6653,59,Email Open,2021-12-26T12:17:00,
24381,415,58,Webinar Registration,2023-06-13T19:25:00,
24382,3696,84,Email Open,2024-01-10T11:30:00,
24383,668,91,Email Open,2020-07-14T09:11:00,
24384,1783,83,Form Fill,2021-07-18T16:18:00,linkedin
24385,2176,43,Email Click,2022-06-27T14:59:00,
24386,5138,162,Content Download,2023-02-08T16:38:00,
24387,5926,160,Email Open,2021-03-22T22:16:00,
24388,994,74,Ad Click,2024-07-29T15:47:00,google
24389,1670,42,Email Open,2020-06-01T23:56:00,
24390,5827,156,Email Click,2020-08-05T07:27:00,
24391,1945,194,Form Fill,2020-11-12T20:33:00,twitter
24392,3330,,Content Download,2024-09-02T11:39:00,
24393,71,13,Form Fill,2024-12-09T00:00:00,
24394,4727,,Email Open,2021-08-01T23:30:00,
24395,6785,26,Email Bounce,2020-12-05T23:15:00,
24396,2369,,Email Open,2023-12-10T07:05:00,
24397,4552,50,Form Fill,2022-07-30T00:43:00,
24398,5116,197,Email Open,2022-11-02T20:53:00,
24399,7187,150,Form Fill,2020-10-04T11:31:00,linkedin
24400,2109,110,Webinar Attended,2024-02-17T10:25:00,
24401,5217,7,Webinar Attended,2020-10-25T02:38:00,
24402,5696,195,Email Open,2021-12-10T21:42:00,
24403,4327,145,Email Open,2023-03-23T15:32:00,
24404,5611,98,Page Visit,2022-12-09T10:36:00,google
24405,2221,168,Webinar Registration,2024-03-30T00:50:00,
24406,987,118,Content Download,2023-12-29T12:41:00,
24407,5755,127,Form Fill,2023-09-22T10:45:00,google
24408,3837,42,Email Bounce,2020-04-26T13:00:00,
24409,6259,77,Content Download,2023-11-30T18:09:00,
24410,3421,111,Content Download,2020-07-17T15:23:00,
24411,5362,162,Email Open,2023-02-07T09:03:00,
24412,5414,137,Webinar Registration,2020-10-16T09:08:00,
24413,6333,72,Page Visit,2022-06-04T22:35:00,direct
24414,6481,48,Ad Click,2023-01-13T07:27:00,facebook
24415,6982,34,Ad Click,2023-05-13T11:18:00,direct
24416,6018,150,Email Open,2030-03-15T14:30:00,
24417,257,55,Email Click,2023-11-17T01:45:00,
24418,7170,153,Email Open,2024-08-12T06:34:00,
24419,1415,72,Email Click,2022-06-06T19:32:00,
24420,3168,169,Webinar Registration,2022-11-23T06:15:00,
24421,816,13,Form Fill,2024-12-30T01:16:00,facebook
24422,3813,21,Email Open,2023-02-12T05:48:00,
24423,4546,74,Page Visit,2024-08-03T07:24:00,direct
24424,4013,162,Email Open,2023-02-04T05:07:00,
24425,2692,,Ad Click,2020-02-01T13:01:00,facebook
24426,6695,124,Email Open,2021-11-17T17:10:00,
24427,4376,133,Email Open,2022-06-01T07:16:00,
24428,6002,29,Content Download,2024-11-30T09:47:00,
24429,187,91,Content Download,2020-07-06T23:19:00,
24430,872,,Content Download,2023-08-28T13:04:00,
24431,3145,1,Email Open,2020-05-17T15:37:00,
24432,3249,,Email Bounce,2024-02-18T05:22:00,
24433,4827,87,Email Open,2021-08-19T00:34:00,
24434,5748,139,Email Click,2020-10-06T10:38:00,
24435,1497,146,Page Visit,2023-05-21T19:07:00,referral
24436,3917,151,Email Open,2024-09-07T20:04:00,
24437,4075,190,Webinar Attended,2024-10-03T14:07:00,
24438,3970,170,Email Open,2020-01-30T03:26:00,
24439,6251,170,Content Download,2020-02-18T13:23:00,
24440,2837,4,Email Click,2021-07-07T20:13:00,
24441,7182,121,Page Visit,2021-03-31T21:46:00,direct
24442,4755,124,Form Fill,2021-11-23T22:29:00,twitter
24443,939,101,Page Visit,2021-05-26T06:34:00,google
24444,3483,119,Email Open,2022-10-07T20:44:00,
24445,3242,137,Email Open,2020-10-03T10:39:00,
24446,1046,66,Email Open,2022-04-19T22:48:00,
24447,5243,74,Email Open,2024-09-03T12:28:00,
24448,6715,85,Form Fill,2020-09-30T00:40:00,twitter
24449,4075,86,,2021-02-06T01:00:00,direct
24450,4661,26,Email Open,2020-12-02T13:53:00,
24451,6464,13,Webinar Attended,2024-12-09T00:00:00,
24452,574,15,Form Fill,2020-10-13T04:26:00,twitter
24453,2307,103,Ad Click,2023-01-04T18:56:00,referral
24454,103,146,Email Click,2023-05-16T04:21:00,
24455,6647,72,Email Open,2022-03-20T08:01:00,
24456,1818,72,Content Download,2022-03-24T14:57:00,
24457,2901,96,Ad Click,2021-11-03T10:23:00,linkedin
24458,5304,62,Email Open,2021-11-14T18:28:00,
24459,3179,182,Webinar Registration,2022-04-06T06:37:00,
24460,7304,89,Email Open,2021-01-14T08:16:00,
24461,6878,85,Webinar Attended,2020-09-27T12:58:00,
24462,7366,190,Email Click,2024-07-28T23:37:00,
24463,3766,150,Email Open,2020-09-29T00:03:00,
24464,7615,176,Email Open,2021-07-10T06:59:00,
24465,2706,9,Content Download,2024-01-08T15:13:00,
24466,7900,33,Ad Click,2021-06-17T04:50:00,referral
24467,4831,196,Email Open,2023-02-21T20:26:00,
24468,4125,6,Email Click,2023-07-05T01:07:00,
24469,4203,123,Email Open,2020-02-07T20:10:00,
24470,2809,126,Ad Click,2023-08-29T14:56:00,linkedin
24471,4300,95,Email Click,2022-06-08T02:05:00,
24472,7108,,Email Open,2021-08-21T15:32:00,
24473,1685,67,Email Open,2020-04-19T23:20:00,
24474,1644,88,Webinar Attended,2022-07-19T03:05:00,
24475,609,162,Content Download,2023-02-08T06:47:00,
24476,1196,106,Form Fill,2023-06-17T21:54:00,
24477,1292,22,Email Open,2021-09-27T19:51:00,
24478,5787,109,Email Open,2022-12-13T08:54:00,
24479,4236,48,,2023-01-07T05:38:00,facebook
24480,6544,193,Email Open,2020-07-24T23:39:00,
24481,1135,5,Content Download,2024-12-05T00:00:00,
24482,6974,44,Email Click,2024-10-23T03:04:00,
24483,6355,175,Form Fill,2021-03-14T07:16:00,linkedin
24484,6757,,Email Open,2023-01-03T22:07:00,
24485,7714,44,Content Download,2024-10-13T08:50:00,
24486,3532,15,Email Bounce,2020-09-13T04:08:00,
24487,4381,47,Email Open,2024-05-25T11:56:00,
24488,2956,155,Email Open,2024-09-06T22:02:00,
24489,2665,116,Email Click,2024-12-09T00:00:00,
24490,5180,137,Webinar Registration,2020-10-16T20:30:00,
24491,6679,44,Content Download,2024-09-19T15:07:00,
24492,3247,,Form Fill,2022-01-31T21:14:00,google
24493,1656,132,Form Fill,2020-10-11T07:31:00,facebook
24494,13,72,Email Click,2022-05-04T00:49:00,
24495,5837,143,Form Fill,2022-09-02T08:36:00,direct
24496,3997,41,Form Fill,2030-03-15T14:30:00,facebook
24497,4489,78,Webinar Attended,2023-09-25T04:56:00,
24498,5970,193,Form Fill,2020-07-09T06:41:00,twitter
24499,6582,23,Webinar Registration,2020-09-18T11:28:00,
24500,285,148,Page Visit,2021-09-20T22:26:00,linkedin
24501,4072,168,Email Open,2024-03-24T15:18:00,
24502,2550,83,Email Click,2021-08-05T19:03:00,
24503,5922,125,Ad Click,2023-09-17T20:09:00,direct
24504,103,120,Email Open,2020-10-25T06:45:00,
24505,6052,61,Content Download,2024-01-11T11:44:00,
24506,3003,60,Content Download,2021-04-12T16:13:00,
24507,5306,114,Webinar Registration,2020-09-08T22:44:00,
24508,5550,,Email Open,2024-12-01T00:00:00,
24509,4822,74,Email Bounce,2024-08-24T00:18:00,
24510,2703,38,Email Click,2020-04-26T09:14:00,
24511,1617,23,Form Fill,2020-10-05T03:16:00,facebook
24512,2093,113,Content Download,2030-03-15T14:30:00,
24513,2269,184,Webinar Registration,2020-10-01T08:54:00,
24514,2183,78,Content Download,2023-09-02T01:00:00,
24515,2682,77,Ad Click,2030-03-15T14:30:00,google
24516,3375,153,Webinar Attended,2024-07-16T08:02:00,
24517,6329,77,Form Fill,2023-11-23T02:12:00,facebook
24518,7446,120,Webinar Attended,2020-08-07T07:35:00,
24519,7480,24,Email Bounce,2021-11-10T20:03:00,
24520,2187,98,Content Download,2023-03-17T06:20:00,
24521,5854,127,Email Open,2023-11-01T05:24:00,
24522,2235,52,Page Visit,2023-12-24T23:19:00,facebook
24523,3050,30,Ad Click,2020-02-08T23:46:00,direct
24524,4492,44,Email Open,2024-09-25T23:04:00,
24525,5043,175,Page Visit,2021-03-24T16:39:00,referral
24526,5846,125,Content Download,2023-09-09T06:08:00,
24527,3152,90,Page Visit,2021-12-07T01:16:00,linkedin
24528,4178,73,Email Open,2022-11-02T21:52:00,
24529,6731,16,Form Fill,2020-06-26T11:00:00,facebook
24530,618,186,Page Visit,2024-10-03T05:46:00,linkedin
24531,5051,6,Email Click,2023-07-28T06:31:00,
24532,1394,14,Email Open,2020-07-04T20:17:00,
24533,7407,187,Email Open,2023-01-14T20:50:00,
24534,6637,48,Email Open,2023-01-13T05:32:00,
24535,7363,110,Form Fill,2024-02-21T05:08:00,google
24536,966,83,Content Download,2021-06-30T23:56:00,
24537,6890,159,Page Visit,2022-07-22T03:27:00,linkedin
24538,1992,67,Webinar Attended,2020-04-22T16:19:00,
24539,1562,143,Email Open,2022-06-02T22:33:00,
24540,6432,121,Email Open,2021-04-06T06:35:00,
24541,7243,100,Webinar Registration,2021-10-17T14:49:00,
24542,7206,184,Webinar Registration,2020-09-22T13:35:00,
24543,3863,129,Email Open,2024-02-13T07:00:00,
24544,1141,90,Email Open,2021-12-10T09:06:00,
24545,7887,,Webinar Registration,2022-04-07T14:31:00,
24546,5372,77,Content Download,2023-12-03T11:51:00,
24547,5421,32,Page Visit,2024-06-14T19:27:00,google
24548,7259,,Content Download,2023-12-02T04:11:00,
24549,1971,24,Webinar Registration,2021-11-29T23:07:00,
24550,613,89,Webinar Registration,2021-01-18T02:50:00,
24551,3224,23,Email Open,2020-08-31T02:14:00,
24552,7698,5,Page Visit,2024-12-03T18:35:00,twitter
24553,1205,140,Page Visit,2021-07-15T01:09:00,linkedin
24554,7515,43,Email Open,2022-08-09T14:17:00,
24555,1066,153,Page Visit,2024-08-03T14:44:00,google
24556,2323,11,Ad Click,2024-01-15T16:28:00,
24557,4156,55,Form Fill,2023-12-05T03:09:00,google
24558,4321,64,Content Download,2023-09-13T11:22:00,
24559,3151,170,Email Click,2020-02-05T15:45:00,
24560,6954,121,Email Open,2021-03-26T23:49:00,
24561,3829,164,Email Open,2023-06-09T13:21:00,
24562,942,82,Page Visit,2021-11-08T08:16:00,referral
24563,5381,39,Email Open,2024-07-28T00:42:00,
24564,2586,65,Form Fill,2024-12-21T02:37:00,facebook
24565,1895,163,Page Visit,2024-08-10T11:02:00,direct
24566,7981,188,,2024-12-12T00:00:00,
24567,5225,136,Email Open,2021-01-19T14:07:00,
24568,318,75,Page Visit,2024-12-07T03:24:00,google
24569,7046,186,Page Visit,2024-09-11T19:42:00,
24570,5476,106,Email Click,2023-06-25T19:53:00,
24571,3774,195,Form Fill,2022-01-13T08:40:00,facebook
24572,7238,192,Email Open,2021-02-20T20:04:00,
24573,6176,48,Email Open,2023-01-17T21:08:00,
24574,2911,8,Email Click,2022-04-08T03:25:00,
24575,3487,120,Email Open,2020-10-22T23:12:00,
24576,6897,176,Email Open,2021-07-23T14:52:00,
24577,5115,62,Form Fill,2022-01-07T21:16:00,twitter
24578,5366,166,Content Download,2024-03-17T01:07:00,
24579,5516,124,Page Visit,2021-11-18T04:11:00,direct
24580,4879,194,Form Fill,2020-12-13T16:38:00,direct
24581,4518,52,Email Click,2023-12-20T11:24:00,
24582,1141,74,Email Open,2024-09-03T09:29:00,
24583,2779,112,Content Download,2020-02-15T04:59:00,
24584,1930,17,Ad Click,2021-07-28T23:24:00,direct
24585,2978,190,Form Fill,2024-07-19T08:13:00,twitter
24586,6047,22,Content Download,2021-09-14T14:06:00,
